NpcName	ShowName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	LevelSettingKey
昌宁流户		12257	110		20733	81228	0	0	191	-1	0	0				
昌宁流户		12257	110		21888	79209	0	0	191	-1	0	0				
昌宁流户		12257	110		20756	79281	0	0	191	-1	0	0				
昌宁流户		12257	110		19586	79274	0	0	191	-1	0	0				
昌宁流户		12257	110		18389	79193	0	0	191	-1	0	0				
昌宁流户		12257	110		17249	79164	0	0	191	-1	0	0				
昌宁流户		12257	110		16114	79179	0	0	191	-1	0	0				
昌宁流户		12257	110		16704	77363	0	0	191	-1	0	0				
昌宁流户		12257	110		17836	77375	0	0	191	-1	0	0				
昌宁流户		12257	110		19036	77385	0	0	191	-1	0	0				
昌宁流户		12257	110		20190	77469	0	0	191	-1	0	0				
昌宁流户		12257	110		21348	77452	0	0	191	-1	0	0				
昌宁流户		12257	110		21911	75608	0	0	191	-1	0	0				
昌宁流户		12257	110		20781	75615	0	0	191	-1	0	0				
昌宁流户		12257	110		19602	75619	0	0	191	-1	0	0				
昌宁流户		12257	110		18458	75580	0	0	191	-1	0	0				
昌宁流户		12257	110		17318	75473	0	0	191	-1	0	0				
昌宁流户		12257	110		16204	75476	0	0	191	-1	0	0				
昌宁流户		12257	110		17341	73803	0	0	191	-1	0	0				
昌宁流户		12257	110		18503	73757	0	0	191	-1	0	0				
昌宁流户		12257	110		19616	73762	0	0	191	-1	0	0				
昌宁流户		12257	110		20779	73731	0	0	191	-1	0	0				
昌宁流户		12257	110		16787	54185	0	0	191	-1	0	0				
昌宁流户		12257	110		17731	54163	0	0	191	-1	0	0				
昌宁流户		12257	110		18914	54143	0	0	191	-1	0	0				
昌宁流户		12257	110		20085	54107	0	0	191	-1	0	0				
昌宁流户		12257	110		21240	52088	0	0	191	-1	0	0				
昌宁流户		12257	110		20108	52160	0	0	191	-1	0	0				
昌宁流户		12257	110		18938	52153	0	0	191	-1	0	0				
昌宁流户		12257	110		17741	52072	0	0	191	-1	0	0				
昌宁流户		12257	110		16601	52043	0	0	191	-1	0	0				
昌宁流户		12257	110		15466	52058	0	0	191	-1	0	0				
昌宁流户		12257	110		16056	50242	0	0	191	-1	0	0				
昌宁流户		12257	110		17188	50254	0	0	191	-1	0	0				
昌宁流户		12257	110		18388	50264	0	0	191	-1	0	0				
昌宁流户		12257	110		19542	50348	0	0	191	-1	0	0				
昌宁流户		12257	110		20700	50331	0	0	191	-1	0	0				
昌宁流户		12257	110		21263	48487	0	0	191	-1	0	0				
昌宁流户		12257	110		20133	48494	0	0	191	-1	0	0				
昌宁流户		12257	110		18954	48498	0	0	191	-1	0	0				
昌宁流户		12257	110		17810	48459	0	0	191	-1	0	0				
昌宁流户		12257	110		16670	48352	0	0	191	-1	0	0				
昌宁流户		12257	110		15556	48355	0	0	191	-1	0	0				
昌宁流户		12257	110		16693	46682	0	0	191	-1	0	0				
昌宁流户		12257	110		17855	46636	0	0	191	-1	0	0				
昌宁流户		12257	110		18968	46641	0	0	191	-1	0	0				
昌宁流户		12257	110		20131	46610	0	0	191	-1	0	0				
