szTimeFrame	nIndex	nBossIndex	nTempMapId	nBossId	Desc	nDifficulty	BossNum	nBossLevel	nBelongAwardId	nBelongAwardKey	nAssistAwardId	nAssistAwardKey	nShowAwardId	nShowAwardKey	nBossPosX	nBossPosY	nPlayerPosX	nPlayerPosY	nTimeMonsterRez	nOpenLevelDay	nFBMaxPlayerCnt	nPlayerOpenLevel	nRealHonorLevelLimit
OpenLevel179	14	194	398	13704	<i18n=21283>	3	1	170	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		11
OpenLevel179	15	195	398	13670	<i18n=21098>	2	1	170	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel179	16	196	398	13671	<i18n=21098>	2	1	170	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel179	17	197	398	13672	<i18n=21098>	2	1	170	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel179	18	198	398	13705	<i18n=21098>	2	1	170	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel179	19	199	398	13706	<i18n=21098>	2	1	170	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel179	20	200	398	13707	<i18n=21098>	2	1	170	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel189	1	201	398	13661	<i18n=80494>	5	1	180	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		13
OpenLevel189	2	202	398	13662	<i18n=80494>	5	1	180	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		13
OpenLevel189	3	203	398	13663	<i18n=80494>	5	1	180	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		13
OpenLevel189	4	204	398	13700	<i18n=80494>	5	1	180	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		13
OpenLevel189	5	205	398	13664	<i18n=76392>	4	1	180	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		13
OpenLevel189	6	206	398	13665	<i18n=76392>	4	1	180	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		13
OpenLevel189	7	207	398	13666	<i18n=76392>	4	1	180	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		13
OpenLevel189	8	208	398	13701	<i18n=76392>	4	1	180	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		13
OpenLevel189	9	209	398	13667	<i18n=21283>	3	1	180	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel189	10	210	398	13668	<i18n=21283>	3	1	180	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel189	11	211	398	13669	<i18n=21283>	3	1	180	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel189	12	212	398	13702	<i18n=21283>	3	1	180	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel189	13	213	398	13703	<i18n=21283>	3	1	180	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel189	14	214	398	13704	<i18n=21283>	3	1	180	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel189	15	215	398	13670	<i18n=21098>	2	1	180	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel189	16	216	398	13671	<i18n=21098>	2	1	180	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel189	17	217	398	13672	<i18n=21098>	2	1	180	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel189	18	218	398	13705	<i18n=21098>	2	1	180	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel189	19	219	398	13706	<i18n=21098>	2	1	180	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel189	20	220	398	13707	<i18n=21098>	2	1	180	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel199	1	221	398	13661	<i18n=80494>	5	1	190	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		13
OpenLevel199	2	222	398	13662	<i18n=80494>	5	1	190	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		13
OpenLevel199	3	223	398	13663	<i18n=80494>	5	1	190	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		13
OpenLevel199	4	224	398	13700	<i18n=80494>	5	1	190	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		13
OpenLevel199	5	225	398	13664	<i18n=76392>	4	1	190	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		13
OpenLevel199	6	226	398	13665	<i18n=76392>	4	1	190	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		13
OpenLevel199	7	227	398	13666	<i18n=76392>	4	1	190	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		13
OpenLevel199	8	228	398	13701	<i18n=76392>	4	1	190	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		13
OpenLevel199	9	229	398	13667	<i18n=21283>	3	1	190	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel199	10	230	398	13668	<i18n=21283>	3	1	190	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel199	11	231	398	13669	<i18n=21283>	3	1	190	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel199	12	232	398	13702	<i18n=21283>	3	1	190	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel199	13	233	398	13703	<i18n=21283>	3	1	190	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel199	14	234	398	13704	<i18n=21283>	3	1	190	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		12
OpenLevel199	15	235	398	13670	<i18n=21098>	2	1	190	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel199	16	236	398	13671	<i18n=21098>	2	1	190	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel199	17	237	398	13672	<i18n=21098>	2	1	190	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel199	18	238	398	13705	<i18n=21098>	2	1	190	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel199	19	239	398	13706	<i18n=21098>	2	1	190	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel199	20	240	398	13707	<i18n=21098>	2	1	190	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel209	1	241	398	13661	<i18n=80494>	5	1	200	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		14
OpenLevel209	2	242	398	13662	<i18n=80494>	5	1	200	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		14
OpenLevel209	3	243	398	13663	<i18n=80494>	5	1	200	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		14
OpenLevel209	4	244	398	13700	<i18n=80494>	5	1	200	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		14
OpenLevel209	5	245	398	13664	<i18n=76392>	4	1	200	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		14
OpenLevel209	6	246	398	13665	<i18n=76392>	4	1	200	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		14
OpenLevel209	7	247	398	13666	<i18n=76392>	4	1	200	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		14
OpenLevel209	8	248	398	13701	<i18n=76392>	4	1	200	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		14
OpenLevel209	9	249	398	13667	<i18n=21283>	3	1	200	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel209	10	250	398	13668	<i18n=21283>	3	1	200	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel209	11	251	398	13669	<i18n=21283>	3	1	200	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel209	12	252	398	13702	<i18n=21283>	3	1	200	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel209	13	253	398	13703	<i18n=21283>	3	1	200	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel209	14	254	398	13704	<i18n=21283>	3	1	200	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel209	15	255	398	13670	<i18n=21098>	2	1	200	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel209	16	256	398	13671	<i18n=21098>	2	1	200	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel209	17	257	398	13672	<i18n=21098>	2	1	200	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel209	18	258	398	13705	<i18n=21098>	2	1	200	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel209	19	259	398	13706	<i18n=21098>	2	1	200	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel209	20	260	398	13707	<i18n=21098>	2	1	200	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel219	1	261	398	13661	<i18n=80494>	5	1	210	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		14
OpenLevel219	2	262	398	13662	<i18n=80494>	5	1	210	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		14
OpenLevel219	3	263	398	13663	<i18n=80494>	5	1	210	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		14
OpenLevel219	4	264	398	13700	<i18n=80494>	5	1	210	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		14
OpenLevel219	5	265	398	13664	<i18n=76392>	4	1	210	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		14
OpenLevel219	6	266	398	13665	<i18n=76392>	4	1	210	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		14
OpenLevel219	7	267	398	13666	<i18n=76392>	4	1	210	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		14
OpenLevel219	8	268	398	13701	<i18n=76392>	4	1	210	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		14
OpenLevel219	9	269	398	13667	<i18n=21283>	3	1	210	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel219	10	270	398	13668	<i18n=21283>	3	1	210	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel219	11	271	398	13669	<i18n=21283>	3	1	210	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel219	12	272	398	13702	<i18n=21283>	3	1	210	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel219	13	273	398	13703	<i18n=21283>	3	1	210	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel219	14	274	398	13704	<i18n=21283>	3	1	210	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		13
OpenLevel219	15	275	398	13670	<i18n=21098>	2	1	210	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel219	16	276	398	13671	<i18n=21098>	2	1	210	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel219	17	277	398	13672	<i18n=21098>	2	1	210	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel219	18	278	398	13705	<i18n=21098>	2	1	210	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel219	19	279	398	13706	<i18n=21098>	2	1	210	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel219	20	280	398	13707	<i18n=21098>	2	1	210	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel229	1	281	398	13661	<i18n=80494>	5	1	220	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		15
OpenLevel229	2	282	398	13662	<i18n=80494>	5	1	220	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		15
OpenLevel229	3	283	398	13663	<i18n=80494>	5	1	220	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		15
OpenLevel229	4	284	398	13700	<i18n=80494>	5	1	220	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		15
OpenLevel229	5	285	398	13664	<i18n=76392>	4	1	220	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		15
OpenLevel229	6	286	398	13665	<i18n=76392>	4	1	220	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		15
OpenLevel229	7	287	398	13666	<i18n=76392>	4	1	220	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		15
OpenLevel229	8	288	398	13701	<i18n=76392>	4	1	220	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		15
OpenLevel229	9	289	398	13667	<i18n=21283>	3	1	220	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel229	10	290	398	13668	<i18n=21283>	3	1	220	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel229	11	291	398	13669	<i18n=21283>	3	1	220	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel229	12	292	398	13702	<i18n=21283>	3	1	220	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel229	13	293	398	13703	<i18n=21283>	3	1	220	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel229	14	294	398	13704	<i18n=21283>	3	1	220	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel229	15	295	398	13670	<i18n=21098>	2	1	220	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel229	16	296	398	13671	<i18n=21098>	2	1	220	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel229	17	297	398	13672	<i18n=21098>	2	1	220	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel229	18	298	398	13705	<i18n=21098>	2	1	220	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel229	19	299	398	13706	<i18n=21098>	2	1	220	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel229	20	300	398	13707	<i18n=21098>	2	1	220	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel239	1	301	398	13661	<i18n=80494>	5	1	230	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		15
OpenLevel239	2	302	398	13662	<i18n=80494>	5	1	230	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		15
OpenLevel239	3	303	398	13663	<i18n=80494>	5	1	230	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		15
OpenLevel239	4	304	398	13700	<i18n=80494>	5	1	230	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		15
OpenLevel239	5	305	398	13664	<i18n=76392>	4	1	230	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		15
OpenLevel239	6	306	398	13665	<i18n=76392>	4	1	230	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		15
OpenLevel239	7	307	398	13666	<i18n=76392>	4	1	230	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		15
OpenLevel239	8	308	398	13701	<i18n=76392>	4	1	230	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		15
OpenLevel239	9	309	398	13667	<i18n=21283>	3	1	230	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel239	10	310	398	13668	<i18n=21283>	3	1	230	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel239	11	311	398	13669	<i18n=21283>	3	1	230	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel239	12	312	398	13702	<i18n=21283>	3	1	230	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel239	13	313	398	13703	<i18n=21283>	3	1	230	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel239	14	314	398	13704	<i18n=21283>	3	1	230	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		14
OpenLevel239	15	315	398	13670	<i18n=21098>	2	1	230	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel239	16	316	398	13671	<i18n=21098>	2	1	230	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel239	17	317	398	13672	<i18n=21098>	2	1	230	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel239	18	318	398	13705	<i18n=21098>	2	1	230	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel239	19	319	398	13706	<i18n=21098>	2	1	230	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel239	20	320	398	13707	<i18n=21098>	2	1	230	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel249	1	321	398	13661	<i18n=80494>	5	1	240	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		16
OpenLevel249	2	322	398	13662	<i18n=80494>	5	1	240	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		16
OpenLevel249	3	323	398	13663	<i18n=80494>	5	1	240	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		16
OpenLevel249	4	324	398	13700	<i18n=80494>	5	1	240	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		16
OpenLevel249	5	325	398	13664	<i18n=76392>	4	1	240	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		16
OpenLevel249	6	326	398	13665	<i18n=76392>	4	1	240	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		16
OpenLevel249	7	327	398	13666	<i18n=76392>	4	1	240	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		16
OpenLevel249	8	328	398	13701	<i18n=76392>	4	1	240	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		16
OpenLevel249	9	329	398	13667	<i18n=21283>	3	1	240	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel249	10	330	398	13668	<i18n=21283>	3	1	240	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel249	11	331	398	13669	<i18n=21283>	3	1	240	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel249	12	332	398	13702	<i18n=21283>	3	1	240	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel249	13	333	398	13703	<i18n=21283>	3	1	240	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel249	14	334	398	13704	<i18n=21283>	3	1	240	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel249	15	335	398	13670	<i18n=21098>	2	1	240	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel249	16	336	398	13671	<i18n=21098>	2	1	240	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel249	17	337	398	13672	<i18n=21098>	2	1	240	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel249	18	338	398	13705	<i18n=21098>	2	1	240	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel249	19	339	398	13706	<i18n=21098>	2	1	240	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel249	20	340	398	13707	<i18n=21098>	2	1	240	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel259	1	341	398	13661	<i18n=80494>	5	1	250	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		16
OpenLevel259	2	342	398	13662	<i18n=80494>	5	1	250	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		16
OpenLevel259	3	343	398	13663	<i18n=80494>	5	1	250	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		16
OpenLevel259	4	344	398	13700	<i18n=80494>	5	1	250	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		16
OpenLevel259	5	345	398	13664	<i18n=76392>	4	1	250	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		16
OpenLevel259	6	346	398	13665	<i18n=76392>	4	1	250	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		16
OpenLevel259	7	347	398	13666	<i18n=76392>	4	1	250	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		16
OpenLevel259	8	348	398	13701	<i18n=76392>	4	1	250	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		16
OpenLevel259	9	349	398	13667	<i18n=21283>	3	1	250	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel259	10	350	398	13668	<i18n=21283>	3	1	250	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel259	11	351	398	13669	<i18n=21283>	3	1	250	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel259	12	352	398	13702	<i18n=21283>	3	1	250	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel259	13	353	398	13703	<i18n=21283>	3	1	250	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel259	14	354	398	13704	<i18n=21283>	3	1	250	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		15
OpenLevel259	15	355	398	13670	<i18n=21098>	2	1	250	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel259	16	356	398	13671	<i18n=21098>	2	1	250	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel259	17	357	398	13672	<i18n=21098>	2	1	250	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel259	18	358	398	13705	<i18n=21098>	2	1	250	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel259	19	359	398	13706	<i18n=21098>	2	1	250	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel259	20	360	398	13707	<i18n=21098>	2	1	250	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel269	1	361	398	13661	<i18n=80494>	5	1	260	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		17
OpenLevel269	2	362	398	13662	<i18n=80494>	5	1	260	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		17
OpenLevel269	3	363	398	13663	<i18n=80494>	5	1	260	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		17
OpenLevel269	4	364	398	13700	<i18n=80494>	5	1	260	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		17
OpenLevel269	5	365	398	13664	<i18n=76392>	4	1	260	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		17
OpenLevel269	6	366	398	13665	<i18n=76392>	4	1	260	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		17
OpenLevel269	7	367	398	13666	<i18n=76392>	4	1	260	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		17
OpenLevel269	8	368	398	13701	<i18n=76392>	4	1	260	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		17
OpenLevel269	9	369	398	13667	<i18n=21283>	3	1	260	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel269	10	370	398	13668	<i18n=21283>	3	1	260	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel269	11	371	398	13669	<i18n=21283>	3	1	260	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel269	12	372	398	13702	<i18n=21283>	3	1	260	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel269	13	373	398	13703	<i18n=21283>	3	1	260	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel269	14	374	398	13704	<i18n=21283>	3	1	260	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
OpenLevel269	15	375	398	13670	<i18n=21098>	2	1	260	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel269	16	376	398	13671	<i18n=21098>	2	1	260	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel269	17	377	398	13672	<i18n=21098>	2	1	260	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel269	18	378	398	13705	<i18n=21098>	2	1	260	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel269	19	379	398	13706	<i18n=21098>	2	1	260	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel269	20	380	398	13707	<i18n=21098>	2	1	260	1290	3009	1290	5002	1290	4009	20753	28684	18619	27502	60	1	5		1
OpenLevel279	1	381	398	13661	<i18n=80494>	5	1	270	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		17
OpenLevel279	2	382	398	13662	<i18n=80494>	5	1	270	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		17
OpenLevel279	3	383	398	13663	<i18n=80494>	5	1	270	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		17
OpenLevel279	4	384	398	13700	<i18n=80494>	5	1	270	1290	3012	1290	5002	1290	4012	20753	28684	18619	27502	1800	1	5		17
OpenLevel279	5	385	398	13664	<i18n=76392>	4	1	270	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		17
OpenLevel279	6	386	398	13665	<i18n=76392>	4	1	270	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		17
OpenLevel279	7	387	398	13666	<i18n=76392>	4	1	270	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		17
OpenLevel279	8	388	398	13701	<i18n=76392>	4	1	270	1290	3011	1290	5002	1290	4011	20753	28684	18619	27502	900	1	5		17
OpenLevel279	9	389	398	13667	<i18n=21283>	3	1	270	1290	3010	1290	5002	1290	4010	20753	28684	18619	27502	300	1	5		16
