NpcName	ShowName	NpcTemplateId	NpcLevel	TitleID	XPos	YPos	ZPos	CanAutoPath	StandDir	NpcSeriesAuto	Removewhendeath	IsMapMonster	NpcPath	bPathRecycle	nShareType	LevelSettingKey
白池狼骑		12262	120		67499	107802	0	0	191	-1	0	0				
白池狼骑		12262	120		68598	107847	0	0	191	-1	0	0				
白池狼骑		12262	120		69810	106149	0	0	191	-1	0	0				
白池狼骑		12262	120		68636	106122	0	0	191	-1	0	0				
白池狼骑		12262	120		67559	106096	0	0	191	-1	0	0				
白池狼骑		12262	120		66431	106131	0	0	191	-1	0	0				
白池狼骑		12262	120		65216	106118	0	0	191	-1	0	0				
白池狼骑		12262	120		64081	106047	0	0	191	-1	0	0				
白池狼骑		12262	120		64727	104321	0	0	191	-1	0	0				
白池狼骑		12262	120		65833	104283	0	0	191	-1	0	0				
白池狼骑		12262	120		66955	104303	0	0	191	-1	0	0				
白池狼骑		12262	120		68056	104302	0	0	191	-1	0	0				
白池狼骑		12262	120		69247	104203	0	0	191	-1	0	0				
白池狼骑		12262	120		69842	102516	0	0	191	-1	0	0				
白池狼骑		12262	120		68596	102570	0	0	191	-1	0	0				
白池狼骑		12262	120		67483	102620	0	0	191	-1	0	0				
白池狼骑		12262	120		66289	102687	0	0	191	-1	0	0				
白池狼骑		12262	120		65118	102730	0	0	191	-1	0	0				
白池狼骑		12262	120		64139	102760	0	0	191	-1	0	0				
白池狼骑		12262	120		65172	100853	0	0	191	-1	0	0				
白池狼骑		12262	120		66355	100901	0	0	191	-1	0	0				
白池狼骑		12262	120		67536	100835	0	0	191	-1	0	0				
白池狼骑		12262	120		68706	100866	0	0	191	-1	0	0				
