__szName	PosX	PosY	NpcTemplateId
楼兰遗民	104699	59222	9268
楼兰遗民	104849	57477	9268
楼兰遗民	106319	57814	9268
楼兰遗民	106083	59897	9268
楼兰遗民	105730	62584	9268
楼兰遗民	105694	64877	9268
楼兰遗民	106877	64403	9268
楼兰遗民	106909	62269	9268
楼兰遗民	107184	60722	9268
楼兰遗民	107047	58628	9268
楼兰遗民	109439	55236	9268
楼兰遗民	109283	53285	9268
楼兰遗民	109324	51610	9268
楼兰遗民	109704	50002	9268
楼兰遗民	110748	49270	9268
楼兰遗民	110680	51222	9268
楼兰遗民	111011	52795	9268
楼兰遗民	110451	54464	9268
楼兰遗民	110370	56367	9268
楼兰遗民	111744	56517	9268
楼兰遗民	111907	54728	9268
楼兰遗民	112511	52783	9268
楼兰遗民	112100	50959	9268
楼兰遗民	112180	49283	9268
楼兰遗民	113786	49459	9268
楼兰遗民	113664	51158	9268
楼兰遗民	113061	54390	9268
楼兰遗民	113025	56683	9268
楼兰遗民	114208	56209	9268
楼兰遗民	114240	54075	9268
楼兰遗民	114515	52528	9268
楼兰遗民	114468	50411	9268
楼兰遗民	116469	73211	9268
楼兰遗民	116313	71260	9268
楼兰遗民	116331	69585	9268
楼兰遗民	116711	67977	9268
楼兰遗民	117755	67245	9268
楼兰遗民	117765	69457	9268
楼兰遗民	118226	70770	9268
楼兰遗民	117458	72439	9268
楼兰遗民	117377	74342	9268
楼兰遗民	118751	74492	9268
楼兰遗民	118914	72703	9268
楼兰遗民	119583	70830	9268
楼兰遗民	119037	69049	9268
楼兰遗民	119187	67304	9268
楼兰遗民	120676	67641	9268
楼兰遗民	120346	69974	9268
楼兰遗民	120087	72411	9268
楼兰遗民	120051	74704	9268
楼兰遗民	121234	74230	9268
楼兰遗民	121266	72096	9268
楼兰遗民	121541	70549	9268
楼兰遗民	121404	68455	9268
楼兰遗民	116946	85322	9268
楼兰遗民	116790	83371	9268
楼兰遗民	116808	81696	9268
楼兰遗民	117188	80088	9268
楼兰遗民	118232	79356	9268
楼兰遗民	118314	81424	9268
楼兰遗民	118025	84514	9268
楼兰遗民	117854	86344	9268
楼兰遗民	118703	82881	9268
楼兰遗民	119514	81160	9268
楼兰遗民	119664	79415	9268
楼兰遗民	119391	84814	9268
楼兰遗民	119228	86603	9268
楼兰遗民	120060	82941	9268
楼兰遗民	120661	81280	9268
楼兰遗民	121153	79752	9268
楼兰遗民	121881	80566	9268
楼兰遗民	120564	84522	9268
楼兰遗民	120528	86815	9268
楼兰遗民	121711	86341	9268
楼兰遗民	121743	84207	9268
楼兰遗民	122018	82660	9268
楼兰遗民	105582	86191	9268
楼兰遗民	105426	84240	9268
楼兰遗民	105444	82565	9268
楼兰遗民	105824	80957	9268
楼兰遗民	106868	80225	9268
楼兰遗民	106878	82437	9268
楼兰遗民	107339	83750	9268
楼兰遗民	106571	85419	9268
楼兰遗民	106490	87322	9268
楼兰遗民	107864	87472	9268
楼兰遗民	108027	85683	9268
楼兰遗民	108696	83810	9268
楼兰遗民	108150	82029	9268
楼兰遗民	108300	80284	9268
楼兰遗民	109825	80473	9268
楼兰遗民	109297	82149	9268
楼兰遗民	109200	85391	9268
楼兰遗民	109164	87684	9268
楼兰遗民	110347	87210	9268
楼兰遗民	110379	85076	9268
楼兰遗民	110528	83418	9268
楼兰遗民	110645	81324	9268
楼兰遗民	96339	75731	9268
楼兰遗民	97587	75926	9268
楼兰遗民	88475	87035	9268
楼兰遗民	89965	86948	9268
楼兰遗民	81901	80842	9268
楼兰遗民	80436	78046	9268
楼兰遗民	72082	54534	9268
楼兰遗民	73539	54559	9268
楼兰遗民	88470	64819	9268
楼兰遗民	89941	64813	9268
矿脉盗匪	50916	86395	9267
矿脉盗匪	52464	86430	9267
矿脉盗匪	37420	92844	9267
矿脉盗匪	38628	92784	9267
矿脉盗匪	25461	98363	9267
矿脉盗匪	26806	98339	9267
矿脉盗匪	20185	81112	9267
矿脉盗匪	21547	81101	9267
矿脉盗匪	38365	78389	9267
矿脉盗匪	39504	78436	9267
矿脉盗匪	28163	66244	9267
矿脉盗匪	29472	66220	9267
矿脉盗匪	26653	53984	9267
矿脉盗匪	28107	53875	9267
矿脉盗匪	43335	52933	9267
矿脉盗匪	44467	53062	9267
矿脉盗匪	35354	43541	9267
矿脉盗匪	36678	43431	9267
矿脉盗匪	22844	41321	9267
矿脉盗匪	24170	41349	9267
楼兰遗民	76615	30730	9268
楼兰遗民	78064	30824	9268
矿脉盗匪	22818	18414	9267
矿脉盗匪	24311	18451	9267
矿脉盗匪	58562	43467	9267
矿脉盗匪	59810	43492	9267
楼兰遗民	67740	90550	9268
楼兰遗民	67415	92697	9268
楼兰遗民	67567	94899	9268
楼兰遗民	67973	96553	9268
楼兰遗民	69020	96950	9268
楼兰遗民	68994	95113	9268
楼兰遗民	69401	93260	9268
楼兰遗民	68708	92136	9268
楼兰遗民	69160	90001	9268
楼兰遗民	70405	90089	9268
楼兰遗民	70177	91749	9268
楼兰遗民	70694	93330	9268
楼兰遗民	70110	95463	9268
楼兰遗民	70129	97261	9268
楼兰遗民	71244	97361	9268
楼兰遗民	71364	94852	9268
楼兰遗民	71502	92111	9268
楼兰遗民	71930	90278	9268
楼兰遗民	72600	91106	9268
楼兰遗民	72650	92816	9268
楼兰遗民	72811	94398	9268
楼兰遗民	72275	96068	9268
楼兰遗民	79407	104142	9268
楼兰遗民	79341	102522	9268
楼兰遗民	79155	100388	9268
楼兰遗民	79361	98071	9268
楼兰遗民	80594	97590	9268
楼兰遗民	80142	99725	9268
楼兰遗民	80835	100849	9268
楼兰遗民	80428	102702	9268
楼兰遗民	80454	104539	9268
楼兰遗民	81563	104850	9268
楼兰遗民	81488	103342	9268
楼兰遗民	82244	100861	9268
楼兰遗民	81611	99338	9268
楼兰遗民	81839	97678	9268
楼兰遗民	83364	97867	9268
楼兰遗民	82985	99420	9268
楼兰遗民	82798	102441	9268
楼兰遗民	82678	104950	9268
楼兰遗民	83692	103657	9268
楼兰遗民	84228	101987	9268
楼兰遗民	84067	100405	9268
楼兰遗民	84034	98695	9268
楼兰遗民	77593	109937	9268
楼兰遗民	77591	111982	9268
楼兰遗民	77641	114014	9268
楼兰遗民	77707	115974	9268
楼兰遗民	78686	116405	9268
楼兰遗民	78813	114432	9268
楼兰遗民	79305	112715	9268
楼兰遗民	78646	111591	9268
楼兰遗民	78826	109456	9268
楼兰遗民	80071	109544	9268
楼兰遗民	79843	111204	9268
楼兰遗民	80578	112693	9268
楼兰遗民	79771	114834	9268
楼兰遗民	79795	116716	9268
楼兰遗民	80978	116272	9268
楼兰遗民	81115	114307	9268
楼兰遗民	81217	111286	9268
楼兰遗民	81596	109733	9268
楼兰遗民	82266	110561	9268
楼兰遗民	82299	112271	9268
楼兰遗民	82460	113853	9268
楼兰遗民	81924	115523	9268
楼兰遗民	86502	22463	9268
楼兰遗民	87886	22646	9268
楼兰遗民	72662	18176	9268
楼兰遗民	73993	18161	9268
矿脉盗匪	41816	17196	9267
矿脉盗匪	43285	17227	9267
矿脉盗匪	55641	20189	9267
矿脉盗匪	55375	18157	9267
矿脉盗匪	55435	16324	9267
矿脉盗匪	55701	14521	9267
矿脉盗匪	56649	13948	9267
矿脉盗匪	56615	15719	9267
矿脉盗匪	56955	17126	9267
矿脉盗匪	56504	18331	9267
矿脉盗匪	56900	20483	9267
矿脉盗匪	58073	20500	9267
矿脉盗匪	57666	19069	9267
矿脉盗匪	58424	17157	9267
矿脉盗匪	57848	15471	9267
矿脉盗匪	57891	13958	9267
矿脉盗匪	59027	14222	9267
矿脉盗匪	59079	16096	9267
矿脉盗匪	58820	18618	9267
矿脉盗匪	59305	20766	9267
矿脉盗匪	60266	20409	9267
矿脉盗匪	60120	18351	9267
矿脉盗匪	60236	16600	9267
矿脉盗匪	60257	14660	9267
矿脉盗匪	41687	37461	9267
矿脉盗匪	41335	36187	9267
矿脉盗匪	41335	34651	9267
矿脉盗匪	41492	32736	9267
矿脉盗匪	42479	32076	9267
矿脉盗匪	42586	33971	9267
矿脉盗匪	42997	35099	9267
矿脉盗匪	42546	36212	9267
矿脉盗匪	42356	37920	9267
矿脉盗匪	43700	36624	9267
矿脉盗匪	43685	38089	9267
矿脉盗匪	44245	35124	9267
矿脉盗匪	43689	33373	9267
矿脉盗匪	43709	31973	9267
矿脉盗匪	44968	32175	9267
矿脉盗匪	44911	33865	9267
矿脉盗匪	44947	36297	9267
矿脉盗匪	44841	38235	9267
矿脉盗匪	45821	37776	9267
矿脉盗匪	45791	36023	9267
矿脉盗匪	45949	34397	9267
矿脉盗匪	45937	32703	9267
矿脉盗匪	63119	33417	9267
矿脉盗匪	62767	32143	9267
矿脉盗匪	62767	30607	9267
矿脉盗匪	62924	28692	9267
矿脉盗匪	63911	28032	9267
矿脉盗匪	64018	29927	9267
矿脉盗匪	64429	31055	9267
矿脉盗匪	63978	32122	9267
矿脉盗匪	64090	33738	9267
矿脉盗匪	65117	33999	9267
矿脉盗匪	65132	32534	9267
矿脉盗匪	65677	31080	9267
矿脉盗匪	65121	29329	9267
矿脉盗匪	65141	27929	9267
矿脉盗匪	66400	28131	9267
矿脉盗匪	66343	29821	9267
矿脉盗匪	66379	32253	9267
矿脉盗匪	66273	34191	9267
矿脉盗匪	67253	33732	9267
矿脉盗匪	67223	31979	9267
矿脉盗匪	67381	30353	9267
矿脉盗匪	67369	28705	9267
楼兰遗民	82218	79182	9268
