nGroup	nLevel	szAttrType	nAttrVal1	nAttrVal2	nAttrVal3	nFightPower
5	6	allsect_earthdamage_v	120	0	0	3600
5	7	allsect_earthdamage_v	140	0	0	4200
5	8	allsect_earthdamage_v	160	0	0	4800
5	9	allsect_earthdamage_v	180	0	0	5400
5	10	allsect_earthdamage_v	200	0	0	6000
5	11	allsect_earthdamage_v	220	0	0	6600
5	12	allsect_earthdamage_v	240	0	0	7200
5	13	allsect_earthdamage_v	260	0	0	7800
5	14	allsect_earthdamage_v	280	0	0	8400
5	15	allsect_earthdamage_v	300	0	0	9000
5	16	allsect_earthdamage_v	320	0	0	9600
5	17	allsect_earthdamage_v	340	0	0	10200
5	18	allsect_earthdamage_v	360	0	0	10800
5	19	allsect_earthdamage_v	380	0	0	11400
5	20	allsect_earthdamage_v	400	0	0	12000
5	21	allsect_earthdamage_v	420	0	0	12600
5	22	allsect_earthdamage_v	440	0	0	13200
5	23	allsect_earthdamage_v	460	0	0	13800
5	24	allsect_earthdamage_v	480	0	0	14400
5	25	allsect_earthdamage_v	500	0	0	15000
5	26	allsect_earthdamage_v	520	0	0	15600
5	27	allsect_earthdamage_v	540	0	0	16200
5	28	allsect_earthdamage_v	560	0	0	16800
5	29	allsect_earthdamage_v	580	0	0	17400
5	30	allsect_earthdamage_v	600	0	0	18000
5	31	allsect_earthdamage_v	619	0	0	18800
5	32	allsect_earthdamage_v	638	0	0	19600
5	33	allsect_earthdamage_v	657	0	0	20400
5	34	allsect_earthdamage_v	676	0	0	21200
5	35	allsect_earthdamage_v	695	0	0	22000
5	36	allsect_earthdamage_v	714	0	0	22800
5	37	allsect_earthdamage_v	733	0	0	23600
5	38	allsect_earthdamage_v	752	0	0	24400
5	39	allsect_earthdamage_v	771	0	0	25200
5	40	allsect_earthdamage_v	790	0	0	26000
5	41	allsect_earthdamage_v	809	0	0	26800
5	42	allsect_earthdamage_v	828	0	0	27600
5	43	allsect_earthdamage_v	847	0	0	28400
5	44	allsect_earthdamage_v	866	0	0	29200
5	45	allsect_earthdamage_v	885	0	0	30000
5	46	allsect_earthdamage_v	904	0	0	30800
5	47	allsect_earthdamage_v	923	0	0	31600
5	48	allsect_earthdamage_v	942	0	0	32400
5	49	allsect_earthdamage_v	961	0	0	33200
5	50	allsect_earthdamage_v	980	0	0	34000
5	51	allsect_earthdamage_v	999	0	0	34800
5	52	allsect_earthdamage_v	1018	0	0	35600
5	53	allsect_earthdamage_v	1037	0	0	36400
5	54	allsect_earthdamage_v	1056	0	0	37200
5	55	allsect_earthdamage_v	1075	0	0	38000
5	56	allsect_earthdamage_v	1094	0	0	38800
5	57	allsect_earthdamage_v	1113	0	0	39600
5	58	allsect_earthdamage_v	1132	0	0	40400
5	59	allsect_earthdamage_v	1151	0	0	41200
5	60	allsect_earthdamage_v	1170	0	0	42000
5	61	allsect_earthdamage_v	1189	0	0	42800
5	62	allsect_earthdamage_v	1208	0	0	43600
5	63	allsect_earthdamage_v	1227	0	0	44400
5	64	allsect_earthdamage_v	1246	0	0	45200
5	65	allsect_earthdamage_v	1265	0	0	46000
5	66	allsect_earthdamage_v	1284	0	0	46800
5	67	allsect_earthdamage_v	1303	0	0	47600
5	68	allsect_earthdamage_v	1322	0	0	48400
5	69	allsect_earthdamage_v	1341	0	0	49200
5	70	allsect_earthdamage_v	1360	0	0	50000
5	71	allsect_earthdamage_v	1378	0	0	51000
5	72	allsect_earthdamage_v	1396	0	0	52000
5	73	allsect_earthdamage_v	1414	0	0	53000
5	74	allsect_earthdamage_v	1432	0	0	54000
5	75	allsect_earthdamage_v	1450	0	0	55000
5	76	allsect_earthdamage_v	1468	0	0	56000
5	77	allsect_earthdamage_v	1486	0	0	57000
5	78	allsect_earthdamage_v	1504	0	0	58000
5	79	allsect_earthdamage_v	1522	0	0	59000
5	80	allsect_earthdamage_v	1540	0	0	60000
5	81	allsect_earthdamage_v	1558	0	0	61000
5	82	allsect_earthdamage_v	1576	0	0	62000
5	83	allsect_earthdamage_v	1594	0	0	63000
5	84	allsect_earthdamage_v	1612	0	0	64000
5	85	allsect_earthdamage_v	1630	0	0	65000
5	86	allsect_earthdamage_v	1648	0	0	66000
5	87	allsect_earthdamage_v	1666	0	0	67000
5	88	allsect_earthdamage_v	1684	0	0	68000
5	89	allsect_earthdamage_v	1702	0	0	69000
5	90	allsect_earthdamage_v	1720	0	0	70000
5	91	allsect_earthdamage_v	1738	0	0	71000
5	92	allsect_earthdamage_v	1756	0	0	72000
5	93	allsect_earthdamage_v	1774	0	0	73000
5	94	allsect_earthdamage_v	1792	0	0	74000
5	95	allsect_earthdamage_v	1810	0	0	75000
5	96	allsect_earthdamage_v	1828	0	0	76000
5	97	allsect_earthdamage_v	1846	0	0	77000
5	98	allsect_earthdamage_v	1864	0	0	78000
5	99	allsect_earthdamage_v	1882	0	0	79000
5	100	allsect_earthdamage_v	1900	0	0	80000
5	101	allsect_earthdamage_v	1917	0	0	81200
5	102	allsect_earthdamage_v	1934	0	0	82400
5	103	allsect_earthdamage_v	1951	0	0	83600
5	104	allsect_earthdamage_v	1968	0	0	84800
5	105	allsect_earthdamage_v	1985	0	0	86000
5	106	allsect_earthdamage_v	2002	0	0	87200
5	107	allsect_earthdamage_v	2019	0	0	88400
5	108	allsect_earthdamage_v	2036	0	0	89600
5	109	allsect_earthdamage_v	2053	0	0	90800
5	110	allsect_earthdamage_v	2070	0	0	92000
5	111	allsect_earthdamage_v	2087	0	0	93200
5	112	allsect_earthdamage_v	2104	0	0	94400
5	113	allsect_earthdamage_v	2121	0	0	95600
5	114	allsect_earthdamage_v	2138	0	0	96800
5	115	allsect_earthdamage_v	2155	0	0	98000
5	116	allsect_earthdamage_v	2172	0	0	99200
5	117	allsect_earthdamage_v	2189	0	0	100400
5	118	allsect_earthdamage_v	2206	0	0	101600
5	119	allsect_earthdamage_v	2223	0	0	102800
5	120	allsect_earthdamage_v	2240	0	0	104000
5	121	allsect_earthdamage_v	2257	0	0	105200
5	122	allsect_earthdamage_v	2274	0	0	106400
5	123	allsect_earthdamage_v	2291	0	0	107600
5	124	allsect_earthdamage_v	2308	0	0	108800
5	125	allsect_earthdamage_v	2325	0	0	110000
5	126	allsect_earthdamage_v	2342	0	0	111200
5	127	allsect_earthdamage_v	2359	0	0	112400
5	128	allsect_earthdamage_v	2376	0	0	113600
5	129	allsect_earthdamage_v	2393	0	0	114800
5	130	allsect_earthdamage_v	2410	0	0	116000
5	131	allsect_earthdamage_v	2426	0	0	117200
5	132	allsect_earthdamage_v	2442	0	0	118400
5	133	allsect_earthdamage_v	2458	0	0	119600
5	134	allsect_earthdamage_v	2474	0	0	120800
5	135	allsect_earthdamage_v	2490	0	0	122000
5	136	allsect_earthdamage_v	2506	0	0	123200
5	137	allsect_earthdamage_v	2522	0	0	124400
5	138	allsect_earthdamage_v	2538	0	0	125600
5	139	allsect_earthdamage_v	2554	0	0	126800
5	140	allsect_earthdamage_v	2570	0	0	128000
5	141	allsect_earthdamage_v	2586	0	0	129200
5	142	allsect_earthdamage_v	2602	0	0	130400
5	143	allsect_earthdamage_v	2618	0	0	131600
5	144	allsect_earthdamage_v	2634	0	0	132800
5	145	allsect_earthdamage_v	2650	0	0	134000
5	146	allsect_earthdamage_v	2666	0	0	135200
5	147	allsect_earthdamage_v	2682	0	0	136400
5	148	allsect_earthdamage_v	2698	0	0	137600
5	149	allsect_earthdamage_v	2714	0	0	138800
5	150	allsect_earthdamage_v	2730	0	0	140000
5	151	allsect_earthdamage_v	2746	0	0	141200
5	152	allsect_earthdamage_v	2762	0	0	142400
5	153	allsect_earthdamage_v	2778	0	0	143600
5	154	allsect_earthdamage_v	2794	0	0	144800
5	155	allsect_earthdamage_v	2810	0	0	146000
5	156	allsect_earthdamage_v	2826	0	0	147200
5	157	allsect_earthdamage_v	2842	0	0	148400
5	158	allsect_earthdamage_v	2858	0	0	149600
5	159	allsect_earthdamage_v	2874	0	0	150800
5	160	allsect_earthdamage_v	2890	0	0	152000
5	161	allsect_earthdamage_v	2906	0	0	153200
5	162	allsect_earthdamage_v	2922	0	0	154400
5	163	allsect_earthdamage_v	2938	0	0	155600
5	164	allsect_earthdamage_v	2954	0	0	156800
5	165	allsect_earthdamage_v	2970	0	0	158000
5	166	allsect_earthdamage_v	2986	0	0	159200
5	167	allsect_earthdamage_v	3002	0	0	160400
5	168	allsect_earthdamage_v	3018	0	0	161600
5	169	allsect_earthdamage_v	3034	0	0	162800
5	170	allsect_earthdamage_v	3050	0	0	164000
5	171	allsect_earthdamage_v	3065	0	0	165200
5	172	allsect_earthdamage_v	3080	0	0	166400
5	173	allsect_earthdamage_v	3095	0	0	167600
5	174	allsect_earthdamage_v	3110	0	0	168800
5	175	allsect_earthdamage_v	3125	0	0	170000
5	176	allsect_earthdamage_v	3140	0	0	171200
5	177	allsect_earthdamage_v	3155	0	0	172400
5	178	allsect_earthdamage_v	3170	0	0	173600
5	179	allsect_earthdamage_v	3185	0	0	174800
5	180	allsect_earthdamage_v	3200	0	0	176000
5	181	allsect_earthdamage_v	3215	0	0	177200
5	182	allsect_earthdamage_v	3230	0	0	178400
5	183	allsect_earthdamage_v	3245	0	0	179600
5	184	allsect_earthdamage_v	3260	0	0	180800
5	185	allsect_earthdamage_v	3275	0	0	182000
5	186	allsect_earthdamage_v	3290	0	0	183200
5	187	allsect_earthdamage_v	3305	0	0	184400
5	188	allsect_earthdamage_v	3320	0	0	185600
5	189	allsect_earthdamage_v	3335	0	0	186800
5	190	allsect_earthdamage_v	3350	0	0	188000
5	191	allsect_earthdamage_v	3365	0	0	189200
5	192	allsect_earthdamage_v	3380	0	0	190400
5	193	allsect_earthdamage_v	3395	0	0	191600
5	194	allsect_earthdamage_v	3410	0	0	192800
5	195	allsect_earthdamage_v	3425	0	0	194000
5	196	allsect_earthdamage_v	3440	0	0	195200
5	197	allsect_earthdamage_v	3455	0	0	196400
5	198	allsect_earthdamage_v	3470	0	0	197600
5	199	allsect_earthdamage_v	3485	0	0	198800
5	200	allsect_earthdamage_v	3500	0	0	200000
5	201	allsect_earthdamage_v	3514	0	0	201200
5	202	allsect_earthdamage_v	3528	0	0	202400
5	203	allsect_earthdamage_v	3542	0	0	203600
5	204	allsect_earthdamage_v	3556	0	0	204800
5	205	allsect_earthdamage_v	3570	0	0	206000
5	206	allsect_earthdamage_v	3584	0	0	207200
5	207	allsect_earthdamage_v	3598	0	0	208400
5	208	allsect_earthdamage_v	3612	0	0	209600
5	209	allsect_earthdamage_v	3626	0	0	210800
5	210	allsect_earthdamage_v	3640	0	0	212000
5	211	allsect_earthdamage_v	3654	0	0	213200
5	212	allsect_earthdamage_v	3668	0	0	214400
5	213	allsect_earthdamage_v	3682	0	0	215600
5	214	allsect_earthdamage_v	3696	0	0	216800
5	215	allsect_earthdamage_v	3710	0	0	218000
5	216	allsect_earthdamage_v	3724	0	0	219200
5	217	allsect_earthdamage_v	3738	0	0	220400
5	218	allsect_earthdamage_v	3752	0	0	221600
5	219	allsect_earthdamage_v	3766	0	0	222800
5	220	allsect_earthdamage_v	3780	0	0	224000
5	221	allsect_earthdamage_v	3794	0	0	225200
5	222	allsect_earthdamage_v	3808	0	0	226400
5	223	allsect_earthdamage_v	3822	0	0	227600
5	224	allsect_earthdamage_v	3836	0	0	228800
5	225	allsect_earthdamage_v	3850	0	0	230000
5	226	allsect_earthdamage_v	3864	0	0	231200
5	227	allsect_earthdamage_v	3878	0	0	232400
5	228	allsect_earthdamage_v	3892	0	0	233600
5	229	allsect_earthdamage_v	3906	0	0	234800
5	230	allsect_earthdamage_v	3920	0	0	236000
5	231	allsect_earthdamage_v	3934	0	0	237200
5	232	allsect_earthdamage_v	3948	0	0	238400
5	233	allsect_earthdamage_v	3962	0	0	239600
5	234	allsect_earthdamage_v	3976	0	0	240800
5	235	allsect_earthdamage_v	3990	0	0	242000
5	236	allsect_earthdamage_v	4004	0	0	243200
5	237	allsect_earthdamage_v	4018	0	0	244400
5	238	allsect_earthdamage_v	4032	0	0	245600
5	239	allsect_earthdamage_v	4046	0	0	246800
5	240	allsect_earthdamage_v	4060	0	0	248000
5	241	allsect_earthdamage_v	4074	0	0	249200
5	242	allsect_earthdamage_v	4088	0	0	250400
5	243	allsect_earthdamage_v	4102	0	0	251600
5	244	allsect_earthdamage_v	4116	0	0	252800
5	245	allsect_earthdamage_v	4130	0	0	254000
5	246	allsect_earthdamage_v	4144	0	0	255200
5	247	allsect_earthdamage_v	4158	0	0	256400
5	248	allsect_earthdamage_v	4172	0	0	257600
5	249	allsect_earthdamage_v	4186	0	0	258800
5	250	allsect_earthdamage_v	4200	0	0	260000
5	251	allsect_earthdamage_v	4214	0	0	261200
5	252	allsect_earthdamage_v	4228	0	0	262400
5	253	allsect_earthdamage_v	4242	0	0	263600
5	254	allsect_earthdamage_v	4256	0	0	264800
5	255	allsect_earthdamage_v	4270	0	0	266000
5	256	allsect_earthdamage_v	4284	0	0	267200
5	257	allsect_earthdamage_v	4298	0	0	268400
5	258	allsect_earthdamage_v	4312	0	0	269600
5	259	allsect_earthdamage_v	4326	0	0	270800
5	260	allsect_earthdamage_v	4340	0	0	272000
5	261	allsect_earthdamage_v	4354	0	0	273200
5	262	allsect_earthdamage_v	4368	0	0	274400
5	263	allsect_earthdamage_v	4382	0	0	275600
5	264	allsect_earthdamage_v	4396	0	0	276800
5	265	allsect_earthdamage_v	4410	0	0	278000
5	266	allsect_earthdamage_v	4424	0	0	279200
5	267	allsect_earthdamage_v	4438	0	0	280400
5	268	allsect_earthdamage_v	4452	0	0	281600
5	269	allsect_earthdamage_v	4466	0	0	282800
5	270	allsect_earthdamage_v	4480	0	0	284000
6	1	deadlystrike_v	20	0	0	600
6	2	deadlystrike_v	40	0	0	1200
6	3	deadlystrike_v	60	0	0	1800
6	4	deadlystrike_v	80	0	0	2400
6	5	deadlystrike_v	100	0	0	3000
6	6	deadlystrike_v	120	0	0	3600
6	7	deadlystrike_v	140	0	0	4200
6	8	deadlystrike_v	160	0	0	4800
6	9	deadlystrike_v	180	0	0	5400
6	10	deadlystrike_v	200	0	0	6000
6	11	deadlystrike_v	220	0	0	6600
6	12	deadlystrike_v	240	0	0	7200
6	13	deadlystrike_v	260	0	0	7800
6	14	deadlystrike_v	280	0	0	8400
6	15	deadlystrike_v	300	0	0	9000
6	16	deadlystrike_v	320	0	0	9600
6	17	deadlystrike_v	340	0	0	10200
6	18	deadlystrike_v	360	0	0	10800
6	19	deadlystrike_v	380	0	0	11400
6	20	deadlystrike_v	400	0	0	12000
6	21	deadlystrike_v	420	0	0	12600
6	22	deadlystrike_v	440	0	0	13200
6	23	deadlystrike_v	460	0	0	13800
6	24	deadlystrike_v	480	0	0	14400
6	25	deadlystrike_v	500	0	0	15000
6	26	deadlystrike_v	520	0	0	15600
6	27	deadlystrike_v	540	0	0	16200
6	28	deadlystrike_v	560	0	0	16800
6	29	deadlystrike_v	580	0	0	17400
6	30	deadlystrike_v	600	0	0	18000
6	31	deadlystrike_v	619	0	0	18800
6	32	deadlystrike_v	638	0	0	19600
6	33	deadlystrike_v	657	0	0	20400
6	34	deadlystrike_v	676	0	0	21200
6	35	deadlystrike_v	695	0	0	22000
6	36	deadlystrike_v	714	0	0	22800
6	37	deadlystrike_v	733	0	0	23600
6	38	deadlystrike_v	752	0	0	24400
6	39	deadlystrike_v	771	0	0	25200
6	40	deadlystrike_v	790	0	0	26000
6	41	deadlystrike_v	809	0	0	26800
6	42	deadlystrike_v	828	0	0	27600
6	43	deadlystrike_v	847	0	0	28400
6	44	deadlystrike_v	866	0	0	29200
6	45	deadlystrike_v	885	0	0	30000
6	46	deadlystrike_v	904	0	0	30800
6	47	deadlystrike_v	923	0	0	31600
6	48	deadlystrike_v	942	0	0	32400
6	49	deadlystrike_v	961	0	0	33200
6	50	deadlystrike_v	980	0	0	34000
6	51	deadlystrike_v	999	0	0	34800
6	52	deadlystrike_v	1018	0	0	35600
6	53	deadlystrike_v	1037	0	0	36400
6	54	deadlystrike_v	1056	0	0	37200
6	55	deadlystrike_v	1075	0	0	38000
6	56	deadlystrike_v	1094	0	0	38800
6	57	deadlystrike_v	1113	0	0	39600
6	58	deadlystrike_v	1132	0	0	40400
6	59	deadlystrike_v	1151	0	0	41200
6	60	deadlystrike_v	1170	0	0	42000
6	61	deadlystrike_v	1189	0	0	42800
6	62	deadlystrike_v	1208	0	0	43600
6	63	deadlystrike_v	1227	0	0	44400
6	64	deadlystrike_v	1246	0	0	45200
6	65	deadlystrike_v	1265	0	0	46000
6	66	deadlystrike_v	1284	0	0	46800
6	67	deadlystrike_v	1303	0	0	47600
6	68	deadlystrike_v	1322	0	0	48400
6	69	deadlystrike_v	1341	0	0	49200
6	70	deadlystrike_v	1360	0	0	50000
6	71	deadlystrike_v	1378	0	0	51000
6	72	deadlystrike_v	1396	0	0	52000
6	73	deadlystrike_v	1414	0	0	53000
6	74	deadlystrike_v	1432	0	0	54000
6	75	deadlystrike_v	1450	0	0	55000
6	76	deadlystrike_v	1468	0	0	56000
6	77	deadlystrike_v	1486	0	0	57000
6	78	deadlystrike_v	1504	0	0	58000
6	79	deadlystrike_v	1522	0	0	59000
6	80	deadlystrike_v	1540	0	0	60000
6	81	deadlystrike_v	1558	0	0	61000
6	82	deadlystrike_v	1576	0	0	62000
6	83	deadlystrike_v	1594	0	0	63000
6	84	deadlystrike_v	1612	0	0	64000
6	85	deadlystrike_v	1630	0	0	65000
6	86	deadlystrike_v	1648	0	0	66000
6	87	deadlystrike_v	1666	0	0	67000
6	88	deadlystrike_v	1684	0	0	68000
6	89	deadlystrike_v	1702	0	0	69000
6	90	deadlystrike_v	1720	0	0	70000
6	91	deadlystrike_v	1738	0	0	71000
6	92	deadlystrike_v	1756	0	0	72000
6	93	deadlystrike_v	1774	0	0	73000
6	94	deadlystrike_v	1792	0	0	74000
6	95	deadlystrike_v	1810	0	0	75000
6	96	deadlystrike_v	1828	0	0	76000
6	97	deadlystrike_v	1846	0	0	77000
6	98	deadlystrike_v	1864	0	0	78000
6	99	deadlystrike_v	1882	0	0	79000
6	100	deadlystrike_v	1900	0	0	80000
6	101	deadlystrike_v	1917	0	0	81200
6	102	deadlystrike_v	1934	0	0	82400
6	103	deadlystrike_v	1951	0	0	83600
6	104	deadlystrike_v	1968	0	0	84800
6	105	deadlystrike_v	1985	0	0	86000
6	106	deadlystrike_v	2002	0	0	87200
6	107	deadlystrike_v	2019	0	0	88400
6	108	deadlystrike_v	2036	0	0	89600
6	109	deadlystrike_v	2053	0	0	90800
6	110	deadlystrike_v	2070	0	0	92000
6	111	deadlystrike_v	2087	0	0	93200
6	112	deadlystrike_v	2104	0	0	94400
6	113	deadlystrike_v	2121	0	0	95600
6	114	deadlystrike_v	2138	0	0	96800
6	115	deadlystrike_v	2155	0	0	98000
6	116	deadlystrike_v	2172	0	0	99200
6	117	deadlystrike_v	2189	0	0	100400
6	118	deadlystrike_v	2206	0	0	101600
6	119	deadlystrike_v	2223	0	0	102800
6	120	deadlystrike_v	2240	0	0	104000
6	121	deadlystrike_v	2257	0	0	105200
6	122	deadlystrike_v	2274	0	0	106400
6	123	deadlystrike_v	2291	0	0	107600
6	124	deadlystrike_v	2308	0	0	108800
6	125	deadlystrike_v	2325	0	0	110000
6	126	deadlystrike_v	2342	0	0	111200
6	127	deadlystrike_v	2359	0	0	112400
6	128	deadlystrike_v	2376	0	0	113600
6	129	deadlystrike_v	2393	0	0	114800
6	130	deadlystrike_v	2410	0	0	116000
6	131	deadlystrike_v	2426	0	0	117200
6	132	deadlystrike_v	2442	0	0	118400
6	133	deadlystrike_v	2458	0	0	119600
6	134	deadlystrike_v	2474	0	0	120800
6	135	deadlystrike_v	2490	0	0	122000
6	136	deadlystrike_v	2506	0	0	123200
6	137	deadlystrike_v	2522	0	0	124400
6	138	deadlystrike_v	2538	0	0	125600
6	139	deadlystrike_v	2554	0	0	126800
6	140	deadlystrike_v	2570	0	0	128000
6	141	deadlystrike_v	2586	0	0	129200
6	142	deadlystrike_v	2602	0	0	130400
6	143	deadlystrike_v	2618	0	0	131600
6	144	deadlystrike_v	2634	0	0	132800
6	145	deadlystrike_v	2650	0	0	134000
6	146	deadlystrike_v	2666	0	0	135200
6	147	deadlystrike_v	2682	0	0	136400
6	148	deadlystrike_v	2698	0	0	137600
6	149	deadlystrike_v	2714	0	0	138800
6	150	deadlystrike_v	2730	0	0	140000
6	151	deadlystrike_v	2746	0	0	141200
6	152	deadlystrike_v	2762	0	0	142400
6	153	deadlystrike_v	2778	0	0	143600
6	154	deadlystrike_v	2794	0	0	144800
6	155	deadlystrike_v	2810	0	0	146000
6	156	deadlystrike_v	2826	0	0	147200
6	157	deadlystrike_v	2842	0	0	148400
6	158	deadlystrike_v	2858	0	0	149600
6	159	deadlystrike_v	2874	0	0	150800
6	160	deadlystrike_v	2890	0	0	152000
6	161	deadlystrike_v	2906	0	0	153200
6	162	deadlystrike_v	2922	0	0	154400
6	163	deadlystrike_v	2938	0	0	155600
6	164	deadlystrike_v	2954	0	0	156800
6	165	deadlystrike_v	2970	0	0	158000
6	166	deadlystrike_v	2986	0	0	159200
6	167	deadlystrike_v	3002	0	0	160400
6	168	deadlystrike_v	3018	0	0	161600
6	169	deadlystrike_v	3034	0	0	162800
6	170	deadlystrike_v	3050	0	0	164000
6	171	deadlystrike_v	3065	0	0	165200
6	172	deadlystrike_v	3080	0	0	166400
6	173	deadlystrike_v	3095	0	0	167600
6	174	deadlystrike_v	3110	0	0	168800
6	175	deadlystrike_v	3125	0	0	170000
6	176	deadlystrike_v	3140	0	0	171200
6	177	deadlystrike_v	3155	0	0	172400
6	178	deadlystrike_v	3170	0	0	173600
6	179	deadlystrike_v	3185	0	0	174800
6	180	deadlystrike_v	3200	0	0	176000
6	181	deadlystrike_v	3215	0	0	177200
6	182	deadlystrike_v	3230	0	0	178400
6	183	deadlystrike_v	3245	0	0	179600
6	184	deadlystrike_v	3260	0	0	180800
6	185	deadlystrike_v	3275	0	0	182000
6	186	deadlystrike_v	3290	0	0	183200
6	187	deadlystrike_v	3305	0	0	184400
6	188	deadlystrike_v	3320	0	0	185600
6	189	deadlystrike_v	3335	0	0	186800
6	190	deadlystrike_v	3350	0	0	188000
6	191	deadlystrike_v	3365	0	0	189200
6	192	deadlystrike_v	3380	0	0	190400
6	193	deadlystrike_v	3395	0	0	191600
6	194	deadlystrike_v	3410	0	0	192800
6	195	deadlystrike_v	3425	0	0	194000
6	196	deadlystrike_v	3440	0	0	195200
6	197	deadlystrike_v	3455	0	0	196400
6	198	deadlystrike_v	3470	0	0	197600
6	199	deadlystrike_v	3485	0	0	198800
6	200	deadlystrike_v	3500	0	0	200000
6	201	deadlystrike_v	3514	0	0	201200
6	202	deadlystrike_v	3528	0	0	202400
6	203	deadlystrike_v	3542	0	0	203600
6	204	deadlystrike_v	3556	0	0	204800
6	205	deadlystrike_v	3570	0	0	206000
6	206	deadlystrike_v	3584	0	0	207200
6	207	deadlystrike_v	3598	0	0	208400
6	208	deadlystrike_v	3612	0	0	209600
6	209	deadlystrike_v	3626	0	0	210800
6	210	deadlystrike_v	3640	0	0	212000
6	211	deadlystrike_v	3654	0	0	213200
6	212	deadlystrike_v	3668	0	0	214400
6	213	deadlystrike_v	3682	0	0	215600
6	214	deadlystrike_v	3696	0	0	216800
6	215	deadlystrike_v	3710	0	0	218000
6	216	deadlystrike_v	3724	0	0	219200
6	217	deadlystrike_v	3738	0	0	220400
6	218	deadlystrike_v	3752	0	0	221600
6	219	deadlystrike_v	3766	0	0	222800
6	220	deadlystrike_v	3780	0	0	224000
6	221	deadlystrike_v	3794	0	0	225200
6	222	deadlystrike_v	3808	0	0	226400
6	223	deadlystrike_v	3822	0	0	227600
6	224	deadlystrike_v	3836	0	0	228800
6	225	deadlystrike_v	3850	0	0	230000
6	226	deadlystrike_v	3864	0	0	231200
6	227	deadlystrike_v	3878	0	0	232400
6	228	deadlystrike_v	3892	0	0	233600
6	229	deadlystrike_v	3906	0	0	234800
6	230	deadlystrike_v	3920	0	0	236000
6	231	deadlystrike_v	3934	0	0	237200
6	232	deadlystrike_v	3948	0	0	238400
6	233	deadlystrike_v	3962	0	0	239600
6	234	deadlystrike_v	3976	0	0	240800
6	235	deadlystrike_v	3990	0	0	242000
6	236	deadlystrike_v	4004	0	0	243200
6	237	deadlystrike_v	4018	0	0	244400
6	238	deadlystrike_v	4032	0	0	245600
6	239	deadlystrike_v	4046	0	0	246800
6	240	deadlystrike_v	4060	0	0	248000
6	241	deadlystrike_v	4074	0	0	249200
6	242	deadlystrike_v	4088	0	0	250400
6	243	deadlystrike_v	4102	0	0	251600
6	244	deadlystrike_v	4116	0	0	252800
6	245	deadlystrike_v	4130	0	0	254000
6	246	deadlystrike_v	4144	0	0	255200
6	247	deadlystrike_v	4158	0	0	256400
6	248	deadlystrike_v	4172	0	0	257600
6	249	deadlystrike_v	4186	0	0	258800
6	250	deadlystrike_v	4200	0	0	260000
6	251	deadlystrike_v	4214	0	0	261200
6	252	deadlystrike_v	4228	0	0	262400
6	253	deadlystrike_v	4242	0	0	263600
6	254	deadlystrike_v	4256	0	0	264800
6	255	deadlystrike_v	4270	0	0	266000
6	256	deadlystrike_v	4284	0	0	267200
6	257	deadlystrike_v	4298	0	0	268400
6	258	deadlystrike_v	4312	0	0	269600
6	259	deadlystrike_v	4326	0	0	270800
6	260	deadlystrike_v	4340	0	0	272000
6	261	deadlystrike_v	4354	0	0	273200
6	262	deadlystrike_v	4368	0	0	274400
6	263	deadlystrike_v	4382	0	0	275600
6	264	deadlystrike_v	4396	0	0	276800
6	265	deadlystrike_v	4410	0	0	278000
6	266	deadlystrike_v	4424	0	0	279200
6	267	deadlystrike_v	4438	0	0	280400
6	268	deadlystrike_v	4452	0	0	281600
6	269	deadlystrike_v	4466	0	0	282800
6	270	deadlystrike_v	4480	0	0	284000
7	1	deadlystrike_damage_v	20	0	0	600
7	2	deadlystrike_damage_v	40	0	0	1200
7	3	deadlystrike_damage_v	60	0	0	1800
7	4	deadlystrike_damage_v	80	0	0	2400
7	5	deadlystrike_damage_v	100	0	0	3000
7	6	deadlystrike_damage_v	120	0	0	3600
7	7	deadlystrike_damage_v	140	0	0	4200
7	8	deadlystrike_damage_v	160	0	0	4800
7	9	deadlystrike_damage_v	180	0	0	5400
7	10	deadlystrike_damage_v	200	0	0	6000
7	11	deadlystrike_damage_v	220	0	0	6600
7	12	deadlystrike_damage_v	240	0	0	7200
7	13	deadlystrike_damage_v	260	0	0	7800
7	14	deadlystrike_damage_v	280	0	0	8400
7	15	deadlystrike_damage_v	300	0	0	9000
7	16	deadlystrike_damage_v	320	0	0	9600
7	17	deadlystrike_damage_v	340	0	0	10200
7	18	deadlystrike_damage_v	360	0	0	10800
7	19	deadlystrike_damage_v	380	0	0	11400
7	20	deadlystrike_damage_v	400	0	0	12000
7	21	deadlystrike_damage_v	420	0	0	12600
7	22	deadlystrike_damage_v	440	0	0	13200
7	23	deadlystrike_damage_v	460	0	0	13800
7	24	deadlystrike_damage_v	480	0	0	14400
7	25	deadlystrike_damage_v	500	0	0	15000
7	26	deadlystrike_damage_v	520	0	0	15600
7	27	deadlystrike_damage_v	540	0	0	16200
7	28	deadlystrike_damage_v	560	0	0	16800
7	29	deadlystrike_damage_v	580	0	0	17400
7	30	deadlystrike_damage_v	600	0	0	18000
7	31	deadlystrike_damage_v	619	0	0	18800
7	32	deadlystrike_damage_v	638	0	0	19600
7	33	deadlystrike_damage_v	657	0	0	20400
7	34	deadlystrike_damage_v	676	0	0	21200
7	35	deadlystrike_damage_v	695	0	0	22000
7	36	deadlystrike_damage_v	714	0	0	22800
7	37	deadlystrike_damage_v	733	0	0	23600
7	38	deadlystrike_damage_v	752	0	0	24400
