nBatch	szType	NpcTemplateId	PosX	PosY	nCamp
15	eyu	13006	25142	17930	2
15	eyu	13006	25482	17471	2
15	eyu	13006	25777	17055	2
15	eyu	13006	26051	16529	2
15	eyu	13006	26379	16179	2
15	eyu	13006	26500	15588	2
15	eyu	13006	26149	15040	2
15	eyu	13006	25865	14515	2
15	eyu	13006	25525	13989	2
15	eyu	13006	25208	13398	2
15	eyu	13006	24890	12785	2
15	eyu	13006	24606	12347	2
15	eyu	13006	24310	11843	2
15	eyu	13006	23993	11318	2
15	eyu	13006	23642	10880	2
15	eyu	13006	23073	10946	2
15	eyu	13006	22449	11121	2
15	eyu	13006	21847	11055	2
15	eyu	13006	21190	11077	2
15	eyu	13006	20599	11099	2
15	eyu	13006	19931	11121	2
15	eyu	13006	19362	11164	2
15	eyu	13006	18942	11077	2
15	eyu	13006	18519	11077	2
15	eyu	13006	18059	11143	2
16	huanghu	13009	17667	11159	2
16	huanghu	13009	17263	11736	2
16	huanghu	13009	16917	12429	2
16	huanghu	13009	16541	13064	2
16	huanghu	13009	16137	13727	2
16	huanghu	13009	15805	14593	2
16	huanghu	13009	15575	15373	2
16	huanghu	13009	15576	16247	2
16	huanghu	13009	15952	17088	2
16	huanghu	13009	16285	17580	2
16	huanghu	13009	16537	18127	2
16	huanghu	13009	16866	18741	2
16	huanghu	13009	17183	19354	2
16	huanghu	13009	17610	20054	2
16	huanghu	13009	17960	20733	2
16	huanghu	13009	18387	21302	2
16	huanghu	13009	19022	21478	2
16	huanghu	13009	19581	21543	2
16	huanghu	13009	20172	21456	2
16	huanghu	13009	20719	21368	2
16	huanghu	13009	21278	21499	2
16	huanghu	13009	21847	21434	2
16	huanghu	13009	22405	21434	2
16	huanghu	13009	22909	21368	2
16	huanghu	13009	23412	20886	2
16	huanghu	13009	23741	20536	2
16	huanghu	13009	24091	20054	2
16	huanghu	13009	24376	19616	2
16	huanghu	13009	24628	19025	2
16	huanghu	13009	24814	18368	2
16	huanghu	13009	25142	17930	2
16	huanghu	13009	25482	17471	2
16	huanghu	13009	25777	17055	2
16	huanghu	13009	26051	16529	2
16	huanghu	13009	26379	16179	2
16	huanghu	13009	26500	15588	2
16	huanghu	13009	26149	15040	2
16	huanghu	13009	25865	14515	2
16	huanghu	13009	25525	13989	2
16	huanghu	13009	25208	13398	2
16	huanghu	13009	24890	12785	2
16	huanghu	13009	24606	12347	2
16	huanghu	13009	24310	11843	2
16	huanghu	13009	23993	11318	2
16	huanghu	13009	23642	10880	2
16	huanghu	13009	23073	10946	2
16	huanghu	13009	22449	11121	2
16	huanghu	13009	21847	11055	2
16	huanghu	13009	21190	11077	2
16	huanghu	13009	20599	11099	2
16	huanghu	13009	19931	11121	2
16	huanghu	13009	19362	11164	2
16	huanghu	13009	18942	11077	2
16	huanghu	13009	18519	11077	2
16	huanghu	13009	18059	11143	2
100	protect	13051	19409	17490	1
100	protect	13052	22158	17490	1
100	protect	13053	19276	14077	1
100	protect	13054	22097	13882	1
