nBatch	szType	NpcTemplateId	PosX	PosY	nCamp
12	miaolingshoujun	13033	26051	16529	2
12	miaolingshoujun	13033	26379	16179	2
12	miaolingshoujun	13033	26500	15588	2
12	miaolingshoujun	13033	26149	15040	2
12	miaolingshoujun	13033	25865	14515	2
12	miaolingshoujun	13033	25525	13989	2
12	miaolingshoujun	13033	25208	13398	2
12	miaolingshoujun	13033	24890	12785	2
12	miaolingshoujun	13033	24606	12347	2
12	miaolingshoujun	13033	24310	11843	2
12	miaolingshoujun	13033	23993	11318	2
12	miaolingshoujun	13033	23642	10880	2
12	miaolingshoujun	13033	23073	10946	2
12	miaolingshoujun	13033	22449	11121	2
12	miaolingshoujun	13033	21847	11055	2
12	miaolingshoujun	13033	21190	11077	2
12	miaolingshoujun	13033	20599	11099	2
12	miaolingshoujun	13033	19931	11121	2
12	miaolingshoujun	13033	19362	11164	2
12	miaolingshoujun	13033	18942	11077	2
12	miaolingshoujun	13033	18519	11077	2
12	miaolingshoujun	13033	18059	11143	2
13	tuzhuwunv	13021	17667	11159	2
13	tuzhuwunv	13021	17263	11736	2
13	tuzhuwunv	13021	16917	12429	2
13	tuzhuwunv	13021	16541	13064	2
13	tuzhuwunv	13021	16137	13727	2
13	tuzhuwunv	13021	15805	14593	2
13	tuzhuwunv	13021	15575	15373	2
13	tuzhuwunv	13021	15576	16247	2
13	tuzhuwunv	13021	15952	17088	2
13	tuzhuwunv	13021	16285	17580	2
13	tuzhuwunv	13021	16537	18127	2
13	tuzhuwunv	13021	16866	18741	2
13	tuzhuwunv	13021	17183	19354	2
13	tuzhuwunv	13021	17610	20054	2
13	tuzhuwunv	13021	17960	20733	2
13	tuzhuwunv	13021	18387	21302	2
13	tuzhuwunv	13021	19022	21478	2
13	tuzhuwunv	13021	19581	21543	2
13	tuzhuwunv	13021	20172	21456	2
13	tuzhuwunv	13021	20719	21368	2
13	tuzhuwunv	13021	21278	21499	2
13	tuzhuwunv	13021	21847	21434	2
13	tuzhuwunv	13021	22405	21434	2
13	tuzhuwunv	13021	22909	21368	2
13	tuzhuwunv	13021	23412	20886	2
13	tuzhuwunv	13021	23741	20536	2
13	tuzhuwunv	13021	24091	20054	2
13	tuzhuwunv	13021	24376	19616	2
13	tuzhuwunv	13021	24628	19025	2
13	tuzhuwunv	13021	24814	18368	2
13	tuzhuwunv	13021	25142	17930	2
13	tuzhuwunv	13021	25482	17471	2
13	tuzhuwunv	13021	25777	17055	2
13	tuzhuwunv	13021	26051	16529	2
13	tuzhuwunv	13021	26379	16179	2
13	tuzhuwunv	13021	26500	15588	2
13	tuzhuwunv	13021	26149	15040	2
13	tuzhuwunv	13021	25865	14515	2
13	tuzhuwunv	13021	25525	13989	2
13	tuzhuwunv	13021	25208	13398	2
13	tuzhuwunv	13021	24890	12785	2
13	tuzhuwunv	13021	24606	12347	2
13	tuzhuwunv	13021	24310	11843	2
13	tuzhuwunv	13021	23993	11318	2
13	tuzhuwunv	13021	23642	10880	2
13	tuzhuwunv	13021	23073	10946	2
13	tuzhuwunv	13021	22449	11121	2
13	tuzhuwunv	13021	21847	11055	2
13	tuzhuwunv	13021	21190	11077	2
13	tuzhuwunv	13021	20599	11099	2
13	tuzhuwunv	13021	19931	11121	2
13	tuzhuwunv	13021	19362	11164	2
13	tuzhuwunv	13021	18942	11077	2
13	tuzhuwunv	13021	18519	11077	2
13	tuzhuwunv	13021	18059	11143	2
14	miaolingshoujun	13033	17667	11159	2
14	miaolingshoujun	13033	17263	11736	2
14	miaolingshoujun	13033	16917	12429	2
14	miaolingshoujun	13033	16541	13064	2
14	miaolingshoujun	13033	16137	13727	2
14	miaolingshoujun	13033	15805	14593	2
14	miaolingshoujun	13033	15575	15373	2
14	miaolingshoujun	13033	15576	16247	2
14	miaolingshoujun	13033	15952	17088	2
14	miaolingshoujun	13033	16285	17580	2
14	miaolingshoujun	13033	16537	18127	2
14	miaolingshoujun	13033	16866	18741	2
14	miaolingshoujun	13033	17183	19354	2
14	miaolingshoujun	13033	17610	20054	2
14	miaolingshoujun	13033	17960	20733	2
14	miaolingshoujun	13033	18387	21302	2
14	miaolingshoujun	13033	19022	21478	2
14	miaolingshoujun	13033	19581	21543	2
14	miaolingshoujun	13033	20172	21456	2
14	miaolingshoujun	13033	20719	21368	2
14	miaolingshoujun	13033	21278	21499	2
14	miaolingshoujun	13033	21847	21434	2
14	miaolingshoujun	13033	22405	21434	2
14	miaolingshoujun	13033	22909	21368	2
14	miaolingshoujun	13033	23412	20886	2
14	miaolingshoujun	13033	23741	20536	2
14	miaolingshoujun	13033	24091	20054	2
14	miaolingshoujun	13033	24376	19616	2
14	miaolingshoujun	13033	24628	19025	2
14	miaolingshoujun	13033	24814	18368	2
14	miaolingshoujun	13033	25142	17930	2
14	miaolingshoujun	13033	25482	17471	2
14	miaolingshoujun	13033	25777	17055	2
14	miaolingshoujun	13033	26051	16529	2
14	miaolingshoujun	13033	26379	16179	2
14	miaolingshoujun	13033	26500	15588	2
14	miaolingshoujun	13033	26149	15040	2
14	miaolingshoujun	13033	25865	14515	2
14	miaolingshoujun	13033	25525	13989	2
14	miaolingshoujun	13033	25208	13398	2
14	miaolingshoujun	13033	24890	12785	2
14	miaolingshoujun	13033	24606	12347	2
14	miaolingshoujun	13033	24310	11843	2
14	miaolingshoujun	13033	23993	11318	2
14	miaolingshoujun	13033	23642	10880	2
14	miaolingshoujun	13033	23073	10946	2
14	miaolingshoujun	13033	22449	11121	2
14	miaolingshoujun	13033	21847	11055	2
14	miaolingshoujun	13033	21190	11077	2
14	miaolingshoujun	13033	20599	11099	2
14	miaolingshoujun	13033	19931	11121	2
14	miaolingshoujun	13033	19362	11164	2
14	miaolingshoujun	13033	18942	11077	2
14	miaolingshoujun	13033	18519	11077	2
14	miaolingshoujun	13033	18059	11143	2
15	tuzhuwunv	13021	17667	11159	2
15	tuzhuwunv	13021	17263	11736	2
15	tuzhuwunv	13021	16917	12429	2
15	tuzhuwunv	13021	16541	13064	2
15	tuzhuwunv	13021	16137	13727	2
15	tuzhuwunv	13021	15805	14593	2
15	tuzhuwunv	13021	15575	15373	2
15	tuzhuwunv	13021	15576	16247	2
15	tuzhuwunv	13021	15952	17088	2
15	tuzhuwunv	13021	16285	17580	2
15	tuzhuwunv	13021	16537	18127	2
15	tuzhuwunv	13021	16866	18741	2
15	tuzhuwunv	13021	17183	19354	2
15	tuzhuwunv	13021	17610	20054	2
15	tuzhuwunv	13021	17960	20733	2
15	tuzhuwunv	13021	18387	21302	2
15	tuzhuwunv	13021	19022	21478	2
15	tuzhuwunv	13021	19581	21543	2
15	tuzhuwunv	13021	20172	21456	2
15	tuzhuwunv	13021	20719	21368	2
15	tuzhuwunv	13021	21278	21499	2
15	tuzhuwunv	13021	21847	21434	2
15	tuzhuwunv	13021	22405	21434	2
15	tuzhuwunv	13021	22909	21368	2
15	tuzhuwunv	13021	23412	20886	2
15	tuzhuwunv	13021	23741	20536	2
15	tuzhuwunv	13021	24091	20054	2
15	tuzhuwunv	13021	24376	19616	2
15	tuzhuwunv	13021	24628	19025	2
15	tuzhuwunv	13021	24814	18368	2
15	tuzhuwunv	13021	25142	17930	2
15	tuzhuwunv	13021	25482	17471	2
15	tuzhuwunv	13021	25777	17055	2
15	tuzhuwunv	13021	26051	16529	2
15	tuzhuwunv	13021	26379	16179	2
15	tuzhuwunv	13021	26500	15588	2
15	tuzhuwunv	13021	26149	15040	2
15	tuzhuwunv	13021	25865	14515	2
15	tuzhuwunv	13021	25525	13989	2
15	tuzhuwunv	13021	25208	13398	2
15	tuzhuwunv	13021	24890	12785	2
15	tuzhuwunv	13021	24606	12347	2
15	tuzhuwunv	13021	24310	11843	2
15	tuzhuwunv	13021	23993	11318	2
15	tuzhuwunv	13021	23642	10880	2
15	tuzhuwunv	13021	23073	10946	2
15	tuzhuwunv	13021	22449	11121	2
15	tuzhuwunv	13021	21847	11055	2
15	tuzhuwunv	13021	21190	11077	2
15	tuzhuwunv	13021	20599	11099	2
15	tuzhuwunv	13021	19931	11121	2
15	tuzhuwunv	13021	19362	11164	2
15	tuzhuwunv	13021	18942	11077	2
15	tuzhuwunv	13021	18519	11077	2
15	tuzhuwunv	13021	18059	11143	2
16	miaolingshoujun	13033	17667	11159	2
16	miaolingshoujun	13033	17263	11736	2
16	miaolingshoujun	13033	16917	12429	2
16	miaolingshoujun	13033	16541	13064	2
16	miaolingshoujun	13033	16137	13727	2
16	miaolingshoujun	13033	15805	14593	2
16	miaolingshoujun	13033	15575	15373	2
16	miaolingshoujun	13033	15576	16247	2
16	miaolingshoujun	13033	15952	17088	2
16	miaolingshoujun	13033	16285	17580	2
16	miaolingshoujun	13033	16537	18127	2
16	miaolingshoujun	13033	16866	18741	2
16	miaolingshoujun	13033	17183	19354	2
16	miaolingshoujun	13033	17610	20054	2
16	miaolingshoujun	13033	17960	20733	2
16	miaolingshoujun	13033	18387	21302	2
16	miaolingshoujun	13033	19022	21478	2
16	miaolingshoujun	13033	19581	21543	2
16	miaolingshoujun	13033	20172	21456	2
16	miaolingshoujun	13033	20719	21368	2
16	miaolingshoujun	13033	21278	21499	2
16	miaolingshoujun	13033	21847	21434	2
16	miaolingshoujun	13033	22405	21434	2
16	miaolingshoujun	13033	22909	21368	2
16	miaolingshoujun	13033	23412	20886	2
16	miaolingshoujun	13033	23741	20536	2
16	miaolingshoujun	13033	24091	20054	2
16	miaolingshoujun	13033	24376	19616	2
16	miaolingshoujun	13033	24628	19025	2
16	miaolingshoujun	13033	24814	18368	2
16	miaolingshoujun	13033	25142	17930	2
16	miaolingshoujun	13033	25482	17471	2
16	miaolingshoujun	13033	25777	17055	2
16	miaolingshoujun	13033	26051	16529	2
16	miaolingshoujun	13033	26379	16179	2
16	miaolingshoujun	13033	26500	15588	2
16	miaolingshoujun	13033	26149	15040	2
16	miaolingshoujun	13033	25865	14515	2
16	miaolingshoujun	13033	25525	13989	2
16	miaolingshoujun	13033	25208	13398	2
16	miaolingshoujun	13033	24890	12785	2
16	miaolingshoujun	13033	24606	12347	2
16	miaolingshoujun	13033	24310	11843	2
16	miaolingshoujun	13033	23993	11318	2
16	miaolingshoujun	13033	23642	10880	2
16	miaolingshoujun	13033	23073	10946	2
16	miaolingshoujun	13033	22449	11121	2
16	miaolingshoujun	13033	21847	11055	2
16	miaolingshoujun	13033	21190	11077	2
16	miaolingshoujun	13033	20599	11099	2
16	miaolingshoujun	13033	19931	11121	2
16	miaolingshoujun	13033	19362	11164	2
16	miaolingshoujun	13033	18942	11077	2
16	miaolingshoujun	13033	18519	11077	2
16	miaolingshoujun	13033	18059	11143	2
