FactionID	FactionSect	Level	Vitality	Strength	Dexterity	Energy
6	1	118	493	610	25	142
6	1	119	497	615	25	143
6	1	120	501	620	25	144
6	1	121	505	625	25	145
6	1	122	509	630	25	146
6	1	123	513	635	25	147
6	1	124	517	640	25	148
6	1	125	521	645	25	149
6	1	126	525	650	25	150
6	1	127	529	655	25	151
6	1	128	533	660	25	152
6	1	129	537	665	25	153
6	1	130	541	670	25	154
6	1	131	545	675	25	155
6	1	132	549	680	25	156
6	1	133	553	685	25	157
6	1	134	557	690	25	158
6	1	135	561	695	25	159
6	1	136	565	700	25	160
6	1	137	569	705	25	161
6	1	138	573	710	25	162
6	1	139	577	715	25	163
6	1	140	581	720	25	164
6	1	141	585	725	25	165
6	1	142	589	730	25	166
6	1	143	593	735	25	167
6	1	144	597	740	25	168
6	1	145	601	745	25	169
6	1	146	605	750	25	170
6	1	147	609	755	25	171
6	1	148	613	760	25	172
6	1	149	617	765	25	173
6	1	150	621	770	25	174
6	1	151	625	775	25	175
6	1	152	629	780	25	176
6	1	153	633	785	25	177
6	1	154	637	790	25	178
6	1	155	641	795	25	179
6	1	156	645	800	25	180
6	1	157	649	805	25	181
6	1	158	653	810	25	182
6	1	159	657	815	25	183
6	1	160	661	820	25	184
6	1	161	665	825	25	185
6	1	162	669	830	25	186
6	1	163	673	835	25	187
6	1	164	677	840	25	188
6	1	165	681	845	25	189
6	1	166	685	850	25	190
6	1	167	689	855	25	191
6	1	168	693	860	25	192
6	1	169	697	865	25	193
6	1	170	701	870	25	194
6	1	171	705	875	25	195
6	1	172	709	880	25	196
6	1	173	713	885	25	197
6	1	174	717	890	25	198
6	1	175	721	895	25	199
6	1	176	725	900	25	200
6	1	177	729	905	25	201
6	1	178	733	910	25	202
6	1	179	737	915	25	203
6	1	180	741	920	25	204
6	1	181	745	925	25	205
6	1	182	749	930	25	206
6	1	183	753	935	25	207
6	1	184	757	940	25	208
6	1	185	761	945	25	209
6	1	186	765	950	25	210
6	1	187	769	955	25	211
6	1	188	773	960	25	212
6	1	189	777	965	25	213
6	1	190	781	970	25	214
6	1	191	785	975	25	215
6	1	192	789	980	25	216
6	1	193	793	985	25	217
6	1	194	797	990	25	218
6	1	195	801	995	25	219
6	1	196	805	1000	25	220
6	1	197	809	1005	25	221
6	1	198	813	1010	25	222
6	1	199	817	1015	25	223
6	1	200	821	1020	25	224
6	1	201	825	1025	25	225
6	1	202	829	1030	25	226
6	1	203	833	1035	25	227
6	1	204	837	1040	25	228
6	1	205	841	1045	25	229
6	1	206	845	1050	25	230
6	1	207	849	1055	25	231
6	1	208	853	1060	25	232
6	1	209	857	1065	25	233
6	1	210	861	1070	25	234
6	1	211	865	1075	25	235
6	1	212	869	1080	25	236
6	1	213	873	1085	25	237
6	1	214	877	1090	25	238
6	1	215	881	1095	25	239
6	1	216	885	1100	25	240
6	1	217	889	1105	25	241
6	1	218	893	1110	25	242
6	1	219	897	1115	25	243
6	1	220	901	1120	25	244
6	1	221	905	1125	25	245
6	1	222	909	1130	25	246
6	1	223	913	1135	25	247
6	1	224	917	1140	25	248
6	1	225	921	1145	25	249
6	1	226	925	1150	25	250
6	1	227	929	1155	25	251
6	1	228	933	1160	25	252
6	1	229	937	1165	25	253
6	1	230	941	1170	25	254
6	1	231	945	1175	25	255
6	1	232	949	1180	25	256
6	1	233	953	1185	25	257
6	1	234	957	1190	25	258
6	1	235	961	1195	25	259
6	1	236	965	1200	25	260
6	1	237	969	1205	25	261
6	1	238	973	1210	25	262
6	1	239	977	1215	25	263
6	1	240	981	1220	25	264
6	1	241	985	1225	25	265
6	1	242	989	1230	25	266
6	1	243	993	1235	25	267
6	1	244	997	1240	25	268
6	1	245	1001	1245	25	269
6	1	246	1005	1250	25	270
6	1	247	1009	1255	25	271
6	1	248	1013	1260	25	272
6	1	249	1017	1265	25	273
6	1	250	1021	1270	25	274
6	1	251	1025	1275	25	275
6	1	252	1029	1280	25	276
6	1	253	1033	1285	25	277
6	1	254	1037	1290	25	278
6	1	255	1041	1295	25	279
6	1	256	1045	1300	25	280
6	1	257	1049	1305	25	281
6	1	258	1053	1310	25	282
6	1	259	1057	1315	25	283
6	1	260	1061	1320	25	284
6	1	261	1065	1325	25	285
6	1	262	1069	1330	25	286
6	1	263	1073	1335	25	287
6	1	264	1077	1340	25	288
6	1	265	1081	1345	25	289
6	1	266	1085	1350	25	290
6	1	267	1089	1355	25	291
6	1	268	1093	1360	25	292
6	1	269	1097	1365	25	293
6	1	270	1101	1370	25	294
6	1	271	1105	1375	25	295
6	1	272	1109	1380	25	296
6	1	273	1113	1385	25	297
6	1	274	1117	1390	25	298
6	1	275	1121	1395	25	299
6	1	276	1125	1400	25	300
6	1	277	1129	1405	25	301
6	1	278	1133	1410	25	302
6	1	279	1137	1415	25	303
6	1	280	1141	1420	25	304
6	1	281	1145	1425	25	305
6	1	282	1149	1430	25	306
6	1	283	1153	1435	25	307
6	1	284	1157	1440	25	308
6	1	285	1161	1445	25	309
6	1	286	1165	1450	25	310
6	1	287	1169	1455	25	311
6	1	288	1173	1460	25	312
6	1	289	1177	1465	25	313
6	1	290	1181	1470	25	314
6	1	291	1185	1475	25	315
6	1	292	1189	1480	25	316
6	1	293	1193	1485	25	317
6	1	294	1197	1490	25	318
6	1	295	1201	1495	25	319
6	1	296	1205	1500	25	320
6	1	297	1209	1505	25	321
6	1	298	1213	1510	25	322
6	1	299	1217	1515	25	323
6	1	300	1221	1520	25	324
6	1	301	1225	1525	25	325
6	1	302	1229	1530	25	326
6	1	303	1233	1535	25	327
6	1	304	1237	1540	25	328
6	1	305	1241	1545	25	329
6	1	306	1245	1550	25	330
6	1	307	1249	1555	25	331
6	1	308	1253	1560	25	332
6	1	309	1257	1565	25	333
6	1	310	1261	1570	25	334
6	1	311	1265	1575	25	335
6	1	312	1269	1580	25	336
6	1	313	1273	1585	25	337
6	1	314	1277	1590	25	338
6	1	315	1281	1595	25	339
6	1	316	1285	1600	25	340
6	1	317	1289	1605	25	341
6	1	318	1293	1610	25	342
6	1	319	1297	1615	25	343
6	1	320	1301	1620	25	344
6	1	321	1305	1625	25	345
6	1	322	1309	1630	25	346
6	1	323	1313	1635	25	347
6	1	324	1317	1640	25	348
6	1	325	1321	1645	25	349
6	1	326	1325	1650	25	350
6	1	327	1329	1655	25	351
6	1	328	1333	1660	25	352
6	1	329	1337	1665	25	353
6	1	330	1341	1670	25	354
6	1	331	1345	1675	25	355
6	1	332	1349	1680	25	356
6	1	333	1353	1685	25	357
6	1	334	1357	1690	25	358
6	1	335	1361	1695	25	359
6	1	336	1365	1700	25	360
6	1	337	1369	1705	25	361
6	1	338	1373	1710	25	362
6	1	339	1377	1715	25	363
6	1	340	1381	1720	25	364
6	1	341	1385	1725	25	365
6	1	342	1389	1730	25	366
6	1	343	1393	1735	25	367
6	1	344	1397	1740	25	368
6	1	345	1401	1745	25	369
6	1	346	1405	1750	25	370
6	1	347	1409	1755	25	371
6	1	348	1413	1760	25	372
6	1	349	1417	1765	25	373
6	1	350	1421	1770	25	374
6	1	351	1425	1775	25	375
6	1	352	1429	1780	25	376
6	1	353	1433	1785	25	377
6	1	354	1437	1790	25	378
6	1	355	1441	1795	25	379
6	1	356	1445	1800	25	380
6	1	357	1449	1805	25	381
6	1	358	1453	1810	25	382
6	1	359	1457	1815	25	383
6	1	360	1461	1820	25	384
6	1	361	1465	1825	25	385
6	1	362	1469	1830	25	386
6	1	363	1473	1835	25	387
6	1	364	1477	1840	25	388
6	1	365	1481	1845	25	389
6	1	366	1485	1850	25	390
6	1	367	1489	1855	25	391
6	1	368	1493	1860	25	392
6	1	369	1497	1865	25	393
6	1	370	1501	1870	25	394
6	1	371	1505	1875	25	395
6	1	372	1509	1880	25	396
6	1	373	1513	1885	25	397
6	1	374	1517	1890	25	398
6	1	375	1521	1895	25	399
6	1	376	1525	1900	25	400
6	1	377	1529	1905	25	401
6	1	378	1533	1910	25	402
6	1	379	1537	1915	25	403
6	1	380	1541	1920	25	404
6	1	381	1545	1925	25	405
6	1	382	1549	1930	25	406
6	1	383	1553	1935	25	407
6	1	384	1557	1940	25	408
6	1	385	1561	1945	25	409
6	1	386	1565	1950	25	410
6	1	387	1569	1955	25	411
6	1	388	1573	1960	25	412
6	1	389	1577	1965	25	413
6	1	390	1581	1970	25	414
6	1	391	1585	1975	25	415
6	1	392	1589	1980	25	416
6	1	393	1593	1985	25	417
6	1	394	1597	1990	25	418
6	1	395	1601	1995	25	419
6	1	396	1605	2000	25	420
6	1	397	1609	2005	25	421
6	1	398	1613	2010	25	422
6	1	399	1617	2015	25	423
7	0	1	25	25	25	25
7	0	2	29	25	30	26
7	0	3	33	25	35	27
7	0	4	37	25	40	28
7	0	5	41	25	45	29
7	0	6	45	25	50	30
7	0	7	49	25	55	31
7	0	8	53	25	60	32
7	0	9	57	25	65	33
7	0	10	61	25	70	34
7	0	11	65	25	75	35
7	0	12	69	25	80	36
7	0	13	73	25	85	37
7	0	14	77	25	90	38
7	0	15	81	25	95	39
7	0	16	85	25	100	40
7	0	17	89	25	105	41
7	0	18	93	25	110	42
7	0	19	97	25	115	43
7	0	20	101	25	120	44
7	0	21	105	25	125	45
7	0	22	109	25	130	46
7	0	23	113	25	135	47
7	0	24	117	25	140	48
7	0	25	121	25	145	49
7	0	26	125	25	150	50
7	0	27	129	25	155	51
7	0	28	133	25	160	52
7	0	29	137	25	165	53
7	0	30	141	25	170	54
7	0	31	145	25	175	55
7	0	32	149	25	180	56
7	0	33	153	25	185	57
7	0	34	157	25	190	58
7	0	35	161	25	195	59
7	0	36	165	25	200	60
7	0	37	169	25	205	61
7	0	38	173	25	210	62
7	0	39	177	25	215	63
7	0	40	181	25	220	64
7	0	41	185	25	225	65
7	0	42	189	25	230	66
7	0	43	193	25	235	67
7	0	44	197	25	240	68
7	0	45	201	25	245	69
7	0	46	205	25	250	70
7	0	47	209	25	255	71
7	0	48	213	25	260	72
7	0	49	217	25	265	73
7	0	50	221	25	270	74
7	0	51	225	25	275	75
7	0	52	229	25	280	76
7	0	53	233	25	285	77
7	0	54	237	25	290	78
7	0	55	241	25	295	79
7	0	56	245	25	300	80
7	0	57	249	25	305	81
7	0	58	253	25	310	82
7	0	59	257	25	315	83
7	0	60	261	25	320	84
7	0	61	265	25	325	85
7	0	62	269	25	330	86
7	0	63	273	25	335	87
7	0	64	277	25	340	88
7	0	65	281	25	345	89
7	0	66	285	25	350	90
7	0	67	289	25	355	91
7	0	68	293	25	360	92
7	0	69	297	25	365	93
7	0	70	301	25	370	94
7	0	71	305	25	375	95
7	0	72	309	25	380	96
7	0	73	313	25	385	97
7	0	74	317	25	390	98
7	0	75	321	25	395	99
7	0	76	325	25	400	100
7	0	77	329	25	405	101
7	0	78	333	25	410	102
7	0	79	337	25	415	103
7	0	80	341	25	420	104
7	0	81	345	25	425	105
7	0	82	349	25	430	106
7	0	83	353	25	435	107
7	0	84	357	25	440	108
7	0	85	361	25	445	109
7	0	86	365	25	450	110
7	0	87	369	25	455	111
7	0	88	373	25	460	112
7	0	89	377	25	465	113
7	0	90	381	25	470	114
7	0	91	385	25	475	115
7	0	92	389	25	480	116
7	0	93	393	25	485	117
7	0	94	397	25	490	118
7	0	95	401	25	495	119
7	0	96	405	25	500	120
7	0	97	409	25	505	121
7	0	98	413	25	510	122
7	0	99	417	25	515	123
7	0	100	421	25	520	124
7	0	101	425	25	525	125
7	0	102	429	25	530	126
7	0	103	433	25	535	127
7	0	104	437	25	540	128
7	0	105	441	25	545	129
7	0	106	445	25	550	130
7	0	107	449	25	555	131
7	0	108	453	25	560	132
7	0	109	457	25	565	133
7	0	110	461	25	570	134
7	0	111	465	25	575	135
7	0	112	469	25	580	136
7	0	113	473	25	585	137
7	0	114	477	25	590	138
7	0	115	481	25	595	139
7	0	116	485	25	600	140
7	0	117	489	25	605	141
7	0	118	493	25	610	142
7	0	119	497	25	615	143
7	0	120	501	25	620	144
7	0	121	505	25	625	145
7	0	122	509	25	630	146
7	0	123	513	25	635	147
7	0	124	517	25	640	148
7	0	125	521	25	645	149
7	0	126	525	25	650	150
7	0	127	529	25	655	151
7	0	128	533	25	660	152
7	0	129	537	25	665	153
7	0	130	541	25	670	154
7	0	131	545	25	675	155
7	0	132	549	25	680	156
7	0	133	553	25	685	157
7	0	134	557	25	690	158
7	0	135	561	25	695	159
7	0	136	565	25	700	160
7	0	137	569	25	705	161
7	0	138	573	25	710	162
7	0	139	577	25	715	163
7	0	140	581	25	720	164
7	0	141	585	25	725	165
7	0	142	589	25	730	166
7	0	143	593	25	735	167
7	0	144	597	25	740	168
7	0	145	601	25	745	169
7	0	146	605	25	750	170
7	0	147	609	25	755	171
7	0	148	613	25	760	172
7	0	149	617	25	765	173
7	0	150	621	25	770	174
7	0	151	625	25	775	175
7	0	152	629	25	780	176
7	0	153	633	25	785	177
7	0	154	637	25	790	178
7	0	155	641	25	795	179
7	0	156	645	25	800	180
7	0	157	649	25	805	181
7	0	158	653	25	810	182
7	0	159	657	25	815	183
7	0	160	661	25	820	184
7	0	161	665	25	825	185
7	0	162	669	25	830	186
7	0	163	673	25	835	187
7	0	164	677	25	840	188
7	0	165	681	25	845	189
7	0	166	685	25	850	190
7	0	167	689	25	855	191
7	0	168	693	25	860	192
7	0	169	697	25	865	193
7	0	170	701	25	870	194
7	0	171	705	25	875	195
7	0	172	709	25	880	196
7	0	173	713	25	885	197
7	0	174	717	25	890	198
7	0	175	721	25	895	199
7	0	176	725	25	900	200
7	0	177	729	25	905	201
7	0	178	733	25	910	202
7	0	179	737	25	915	203
7	0	180	741	25	920	204
7	0	181	745	25	925	205
7	0	182	749	25	930	206
7	0	183	753	25	935	207
7	0	184	757	25	940	208
7	0	185	761	25	945	209
7	0	186	765	25	950	210
7	0	187	769	25	955	211
7	0	188	773	25	960	212
7	0	189	777	25	965	213
7	0	190	781	25	970	214
7	0	191	785	25	975	215
7	0	192	789	25	980	216
7	0	193	793	25	985	217
7	0	194	797	25	990	218
7	0	195	801	25	995	219
7	0	196	805	25	1000	220
7	0	197	809	25	1005	221
7	0	198	813	25	1010	222
7	0	199	817	25	1015	223
7	0	200	821	25	1020	224
7	0	201	825	25	1025	225
7	0	202	829	25	1030	226
7	0	203	833	25	1035	227
7	0	204	837	25	1040	228
7	0	205	841	25	1045	229
7	0	206	845	25	1050	230
7	0	207	849	25	1055	231
7	0	208	853	25	1060	232
7	0	209	857	25	1065	233
7	0	210	861	25	1070	234
7	0	211	865	25	1075	235
7	0	212	869	25	1080	236
7	0	213	873	25	1085	237
7	0	214	877	25	1090	238
7	0	215	881	25	1095	239
7	0	216	885	25	1100	240
7	0	217	889	25	1105	241
7	0	218	893	25	1110	242
7	0	219	897	25	1115	243
7	0	220	901	25	1120	244
7	0	221	905	25	1125	245
7	0	222	909	25	1130	246
7	0	223	913	25	1135	247
7	0	224	917	25	1140	248
7	0	225	921	25	1145	249
7	0	226	925	25	1150	250
7	0	227	929	25	1155	251
7	0	228	933	25	1160	252
7	0	229	937	25	1165	253
7	0	230	941	25	1170	254
7	0	231	945	25	1175	255
7	0	232	949	25	1180	256
7	0	233	953	25	1185	257
7	0	234	957	25	1190	258
7	0	235	961	25	1195	259
7	0	236	965	25	1200	260
7	0	237	969	25	1205	261
7	0	238	973	25	1210	262
7	0	239	977	25	1215	263
7	0	240	981	25	1220	264
7	0	241	985	25	1225	265
7	0	242	989	25	1230	266
7	0	243	993	25	1235	267
7	0	244	997	25	1240	268
7	0	245	1001	25	1245	269
7	0	246	1005	25	1250	270
7	0	247	1009	25	1255	271
7	0	248	1013	25	1260	272
7	0	249	1017	25	1265	273
7	0	250	1021	25	1270	274
7	0	251	1025	25	1275	275
7	0	252	1029	25	1280	276
7	0	253	1033	25	1285	277
7	0	254	1037	25	1290	278
7	0	255	1041	25	1295	279
7	0	256	1045	25	1300	280
7	0	257	1049	25	1305	281
7	0	258	1053	25	1310	282
7	0	259	1057	25	1315	283
7	0	260	1061	25	1320	284
7	0	261	1065	25	1325	285
7	0	262	1069	25	1330	286
7	0	263	1073	25	1335	287
7	0	264	1077	25	1340	288
7	0	265	1081	25	1345	289
7	0	266	1085	25	1350	290
7	0	267	1089	25	1355	291
7	0	268	1093	25	1360	292
7	0	269	1097	25	1365	293
7	0	270	1101	25	1370	294
7	0	271	1105	25	1375	295
7	0	272	1109	25	1380	296
7	0	273	1113	25	1385	297
7	0	274	1117	25	1390	298
7	0	275	1121	25	1395	299
7	0	276	1125	25	1400	300
7	0	277	1129	25	1405	301
7	0	278	1133	25	1410	302
7	0	279	1137	25	1415	303
7	0	280	1141	25	1420	304
7	0	281	1145	25	1425	305
7	0	282	1149	25	1430	306
7	0	283	1153	25	1435	307
7	0	284	1157	25	1440	308
7	0	285	1161	25	1445	309
7	0	286	1165	25	1450	310
7	0	287	1169	25	1455	311
7	0	288	1173	25	1460	312
7	0	289	1177	25	1465	313
7	0	290	1181	25	1470	314
7	0	291	1185	25	1475	315
7	0	292	1189	25	1480	316
7	0	293	1193	25	1485	317
7	0	294	1197	25	1490	318
7	0	295	1201	25	1495	319
7	0	296	1205	25	1500	320
7	0	297	1209	25	1505	321
7	0	298	1213	25	1510	322
7	0	299	1217	25	1515	323
7	0	300	1221	25	1520	324
7	0	301	1225	25	1525	325
7	0	302	1229	25	1530	326
7	0	303	1233	25	1535	327
7	0	304	1237	25	1540	328
7	0	305	1241	25	1545	329
7	0	306	1245	25	1550	330
7	0	307	1249	25	1555	331
7	0	308	1253	25	1560	332
7	0	309	1257	25	1565	333
7	0	310	1261	25	1570	334
7	0	311	1265	25	1575	335
7	0	312	1269	25	1580	336
7	0	313	1273	25	1585	337
7	0	314	1277	25	1590	338
7	0	315	1281	25	1595	339
7	0	316	1285	25	1600	340
7	0	317	1289	25	1605	341
7	0	318	1293	25	1610	342
7	0	319	1297	25	1615	343
7	0	320	1301	25	1620	344
7	0	321	1305	25	1625	345
7	0	322	1309	25	1630	346
7	0	323	1313	25	1635	347
7	0	324	1317	25	1640	348
7	0	325	1321	25	1645	349
7	0	326	1325	25	1650	350
7	0	327	1329	25	1655	351
7	0	328	1333	25	1660	352
7	0	329	1337	25	1665	353
7	0	330	1341	25	1670	354
7	0	331	1345	25	1675	355
7	0	332	1349	25	1680	356
7	0	333	1353	25	1685	357
7	0	334	1357	25	1690	358
7	0	335	1361	25	1695	359
7	0	336	1365	25	1700	360
7	0	337	1369	25	1705	361
7	0	338	1373	25	1710	362
7	0	339	1377	25	1715	363
7	0	340	1381	25	1720	364
7	0	341	1385	25	1725	365
7	0	342	1389	25	1730	366
7	0	343	1393	25	1735	367
7	0	344	1397	25	1740	368
7	0	345	1401	25	1745	369
7	0	346	1405	25	1750	370
7	0	347	1409	25	1755	371
7	0	348	1413	25	1760	372
7	0	349	1417	25	1765	373
7	0	350	1421	25	1770	374
7	0	351	1425	25	1775	375
7	0	352	1429	25	1780	376
7	0	353	1433	25	1785	377
7	0	354	1437	25	1790	378
7	0	355	1441	25	1795	379
7	0	356	1445	25	1800	380
7	0	357	1449	25	1805	381
7	0	358	1453	25	1810	382
7	0	359	1457	25	1815	383
7	0	360	1461	25	1820	384
7	0	361	1465	25	1825	385
7	0	362	1469	25	1830	386
7	0	363	1473	25	1835	387
7	0	364	1477	25	1840	388
7	0	365	1481	25	1845	389
7	0	366	1485	25	1850	390
7	0	367	1489	25	1855	391
7	0	368	1493	25	1860	392
7	0	369	1497	25	1865	393
7	0	370	1501	25	1870	394
7	0	371	1505	25	1875	395
7	0	372	1509	25	1880	396
7	0	373	1513	25	1885	397
7	0	374	1517	25	1890	398
7	0	375	1521	25	1895	399
7	0	376	1525	25	1900	400
7	0	377	1529	25	1905	401
7	0	378	1533	25	1910	402
7	0	379	1537	25	1915	403
7	0	380	1541	25	1920	404
7	0	381	1545	25	1925	405
7	0	382	1549	25	1930	406
7	0	383	1553	25	1935	407
7	0	384	1557	25	1940	408
7	0	385	1561	25	1945	409
7	0	386	1565	25	1950	410
7	0	387	1569	25	1955	411
7	0	388	1573	25	1960	412
7	0	389	1577	25	1965	413
7	0	390	1581	25	1970	414
7	0	391	1585	25	1975	415
7	0	392	1589	25	1980	416
7	0	393	1593	25	1985	417
7	0	394	1597	25	1990	418
7	0	395	1601	25	1995	419
7	0	396	1605	25	2000	420
7	0	397	1609	25	2005	421
7	0	398	1613	25	2010	422
7	0	399	1617	25	2015	423
7	1	1	25	25	25	25
7	1	2	29	30	25	26
7	1	3	33	35	25	27
7	1	4	37	40	25	28
7	1	5	41	45	25	29
7	1	6	45	50	25	30
7	1	7	49	55	25	31
7	1	8	53	60	25	32
7	1	9	57	65	25	33
7	1	10	61	70	25	34
7	1	11	65	75	25	35
7	1	12	69	80	25	36
7	1	13	73	85	25	37
7	1	14	77	90	25	38
7	1	15	81	95	25	39
7	1	16	85	100	25	40
7	1	17	89	105	25	41
7	1	18	93	110	25	42
7	1	19	97	115	25	43
7	1	20	101	120	25	44
7	1	21	105	125	25	45
7	1	22	109	130	25	46
7	1	23	113	135	25	47
7	1	24	117	140	25	48
7	1	25	121	145	25	49
7	1	26	125	150	25	50
7	1	27	129	155	25	51
7	1	28	133	160	25	52
7	1	29	137	165	25	53
7	1	30	141	170	25	54
7	1	31	145	175	25	55
7	1	32	149	180	25	56
7	1	33	153	185	25	57
7	1	34	157	190	25	58
7	1	35	161	195	25	59
7	1	36	165	200	25	60
7	1	37	169	205	25	61
7	1	38	173	210	25	62
7	1	39	177	215	25	63
7	1	40	181	220	25	64
7	1	41	185	225	25	65
7	1	42	189	230	25	66
7	1	43	193	235	25	67
7	1	44	197	240	25	68
7	1	45	201	245	25	69
7	1	46	205	250	25	70
7	1	47	209	255	25	71
7	1	48	213	260	25	72
7	1	49	217	265	25	73
7	1	50	221	270	25	74
7	1	51	225	275	25	75
7	1	52	229	280	25	76
7	1	53	233	285	25	77
7	1	54	237	290	25	78
7	1	55	241	295	25	79
7	1	56	245	300	25	80
7	1	57	249	305	25	81
7	1	58	253	310	25	82
7	1	59	257	315	25	83
7	1	60	261	320	25	84
7	1	61	265	325	25	85
7	1	62	269	330	25	86
7	1	63	273	335	25	87
7	1	64	277	340	25	88
7	1	65	281	345	25	89
7	1	66	285	350	25	90
7	1	67	289	355	25	91
7	1	68	293	360	25	92
7	1	69	297	365	25	93
7	1	70	301	370	25	94
7	1	71	305	375	25	95
7	1	72	309	380	25	96
7	1	73	313	385	25	97
7	1	74	317	390	25	98
7	1	75	321	395	25	99
7	1	76	325	400	25	100
7	1	77	329	405	25	101
7	1	78	333	410	25	102
7	1	79	337	415	25	103
7	1	80	341	420	25	104
7	1	81	345	425	25	105
7	1	82	349	430	25	106
7	1	83	353	435	25	107
7	1	84	357	440	25	108
7	1	85	361	445	25	109
7	1	86	365	450	25	110
7	1	87	369	455	25	111
7	1	88	373	460	25	112
7	1	89	377	465	25	113
7	1	90	381	470	25	114
7	1	91	385	475	25	115
7	1	92	389	480	25	116
7	1	93	393	485	25	117
7	1	94	397	490	25	118
7	1	95	401	495	25	119
7	1	96	405	500	25	120
7	1	97	409	505	25	121
7	1	98	413	510	25	122
7	1	99	417	515	25	123
7	1	100	421	520	25	124
7	1	101	425	525	25	125
7	1	102	429	530	25	126
7	1	103	433	535	25	127
7	1	104	437	540	25	128
7	1	105	441	545	25	129
7	1	106	445	550	25	130
7	1	107	449	555	25	131
7	1	108	453	560	25	132
7	1	109	457	565	25	133
7	1	110	461	570	25	134
7	1	111	465	575	25	135
7	1	112	469	580	25	136
7	1	113	473	585	25	137
7	1	114	477	590	25	138
7	1	115	481	595	25	139
7	1	116	485	600	25	140
7	1	117	489	605	25	141
7	1	118	493	610	25	142
7	1	119	497	615	25	143
7	1	120	501	620	25	144
7	1	121	505	625	25	145
7	1	122	509	630	25	146
7	1	123	513	635	25	147
7	1	124	517	640	25	148
7	1	125	521	645	25	149
7	1	126	525	650	25	150
7	1	127	529	655	25	151
7	1	128	533	660	25	152
7	1	129	537	665	25	153
7	1	130	541	670	25	154
7	1	131	545	675	25	155
7	1	132	549	680	25	156
7	1	133	553	685	25	157
7	1	134	557	690	25	158
7	1	135	561	695	25	159
7	1	136	565	700	25	160
7	1	137	569	705	25	161
7	1	138	573	710	25	162
7	1	139	577	715	25	163
7	1	140	581	720	25	164
7	1	141	585	725	25	165
7	1	142	589	730	25	166
7	1	143	593	735	25	167
7	1	144	597	740	25	168
7	1	145	601	745	25	169
7	1	146	605	750	25	170
7	1	147	609	755	25	171
7	1	148	613	760	25	172
7	1	149	617	765	25	173
7	1	150	621	770	25	174
7	1	151	625	775	25	175
7	1	152	629	780	25	176
7	1	153	633	785	25	177
7	1	154	637	790	25	178
7	1	155	641	795	25	179
7	1	156	645	800	25	180
7	1	157	649	805	25	181
7	1	158	653	810	25	182
7	1	159	657	815	25	183
7	1	160	661	820	25	184
7	1	161	665	825	25	185
7	1	162	669	830	25	186
7	1	163	673	835	25	187
7	1	164	677	840	25	188
7	1	165	681	845	25	189
7	1	166	685	850	25	190
7	1	167	689	855	25	191
7	1	168	693	860	25	192
7	1	169	697	865	25	193
7	1	170	701	870	25	194
7	1	171	705	875	25	195
7	1	172	709	880	25	196
7	1	173	713	885	25	197
7	1	174	717	890	25	198
7	1	175	721	895	25	199
7	1	176	725	900	25	200
7	1	177	729	905	25	201
7	1	178	733	910	25	202
7	1	179	737	915	25	203
7	1	180	741	920	25	204
7	1	181	745	925	25	205
7	1	182	749	930	25	206
7	1	183	753	935	25	207
7	1	184	757	940	25	208
7	1	185	761	945	25	209
7	1	186	765	950	25	210
7	1	187	769	955	25	211
7	1	188	773	960	25	212
7	1	189	777	965	25	213
7	1	190	781	970	25	214
7	1	191	785	975	25	215
7	1	192	789	980	25	216
7	1	193	793	985	25	217
7	1	194	797	990	25	218
7	1	195	801	995	25	219
7	1	196	805	1000	25	220
7	1	197	809	1005	25	221
7	1	198	813	1010	25	222
7	1	199	817	1015	25	223
7	1	200	821	1020	25	224
7	1	201	825	1025	25	225
7	1	202	829	1030	25	226
7	1	203	833	1035	25	227
7	1	204	837	1040	25	228
7	1	205	841	1045	25	229
7	1	206	845	1050	25	230
7	1	207	849	1055	25	231
7	1	208	853	1060	25	232
7	1	209	857	1065	25	233
7	1	210	861	1070	25	234
7	1	211	865	1075	25	235
7	1	212	869	1080	25	236
7	1	213	873	1085	25	237
7	1	214	877	1090	25	238
7	1	215	881	1095	25	239
7	1	216	885	1100	25	240
7	1	217	889	1105	25	241
7	1	218	893	1110	25	242
7	1	219	897	1115	25	243
7	1	220	901	1120	25	244
7	1	221	905	1125	25	245
7	1	222	909	1130	25	246
7	1	223	913	1135	25	247
7	1	224	917	1140	25	248
7	1	225	921	1145	25	249
7	1	226	925	1150	25	250
7	1	227	929	1155	25	251
7	1	228	933	1160	25	252
7	1	229	937	1165	25	253
7	1	230	941	1170	25	254
7	1	231	945	1175	25	255
7	1	232	949	1180	25	256
7	1	233	953	1185	25	257
7	1	234	957	1190	25	258
7	1	235	961	1195	25	259
7	1	236	965	1200	25	260
7	1	237	969	1205	25	261
7	1	238	973	1210	25	262
7	1	239	977	1215	25	263
7	1	240	981	1220	25	264
7	1	241	985	1225	25	265
7	1	242	989	1230	25	266
7	1	243	993	1235	25	267
7	1	244	997	1240	25	268
7	1	245	1001	1245	25	269
7	1	246	1005	1250	25	270
7	1	247	1009	1255	25	271
7	1	248	1013	1260	25	272
7	1	249	1017	1265	25	273
7	1	250	1021	1270	25	274
7	1	251	1025	1275	25	275
7	1	252	1029	1280	25	276
7	1	253	1033	1285	25	277
7	1	254	1037	1290	25	278
7	1	255	1041	1295	25	279
7	1	256	1045	1300	25	280
7	1	257	1049	1305	25	281
7	1	258	1053	1310	25	282
7	1	259	1057	1315	25	283
