nGroupId	nIntensify	tbnSeries	nNeedExp	nNeedPreStar	nMaterialsNum	nDoublePro	nDoubleAddPro	nFiveFoldPro	nFiveAddPro	nSilver	nAttrNum	szAttribType1	tbnAttribValue1	szAttribType2	tbnAttribValue2	FightPower	szName
3	16	10|12	200	1	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	234|0|0			3400	<i18n=29658>
3	17	10|12	200	1	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	245|0|0			3600	<i18n=29658>
3	18	10|12	200	1	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	257|0|0			3800	<i18n=29658>
3	19	10|12	200	1	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	268|0|0			4000	<i18n=29658>
3	20	10|12	200	1	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	307|0|0			4200	<i18n=29658>
3	21	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	323|0|0			4500	<i18n=29658>
3	22	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	338|0|0			4800	<i18n=29658>
3	23	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	354|0|0			5100	<i18n=29658>
3	24	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	369|0|0			5400	<i18n=29658>
3	25	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	385|0|0			5700	<i18n=29658>
3	26	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	401|0|0			6000	<i18n=29658>
3	27	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	416|0|0			6300	<i18n=29658>
3	28	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	432|0|0			6600	<i18n=29658>
3	29	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	447|0|0			6900	<i18n=29658>
3	30	10|12	300	2	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	502|0|0			7200	<i18n=29658>
3	31	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	516|0|0			7500	<i18n=29658>
3	32	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	531|0|0			7800	<i18n=29658>
3	33	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	545|0|0			8100	<i18n=29658>
3	34	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	560|0|0			8400	<i18n=29658>
3	35	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	574|0|0			8700	<i18n=29658>
3	36	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	588|0|0			9000	<i18n=29658>
3	37	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	603|0|0			9300	<i18n=29658>
3	38	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	617|0|0			9600	<i18n=29658>
3	39	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	632|0|0			9900	<i18n=29658>
3	40	10|12	300	3	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	682|0|0			10200	<i18n=29658>
3	41	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	695|0|0			10500	<i18n=29658>
3	42	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	708|0|0			10800	<i18n=29658>
3	43	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	722|0|0			11100	<i18n=29658>
3	44	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	735|0|0			11400	<i18n=29658>
3	45	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	748|0|0			11700	<i18n=29658>
3	46	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	761|0|0			12000	<i18n=29658>
3	47	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	774|0|0			12300	<i18n=29658>
3	48	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	788|0|0			12600	<i18n=29658>
3	49	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	801|0|0			12900	<i18n=29658>
3	50	10|12	300	4	2	200000	100000	100000	50000	2000	1	weaken_deadlystrike_v	847|0|0			13200	<i18n=29658>
3	51	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	863|0|0			13600	<i18n=29658>
3	52	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	879|0|0			14000	<i18n=29658>
3	53	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	895|0|0			14400	<i18n=29658>
3	54	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	911|0|0			14800	<i18n=29658>
3	55	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	927|0|0			15200	<i18n=29658>
3	56	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	943|0|0			15600	<i18n=29658>
3	57	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	959|0|0			16000	<i18n=29658>
3	58	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	975|0|0			16400	<i18n=29658>
3	59	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	991|0|0			16800	<i18n=29658>
3	60	10|12	400	5	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1047|0|0			17200	<i18n=29658>
3	61	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1061|0|0			17600	<i18n=29658>
3	62	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1076|0|0			18000	<i18n=29658>
3	63	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1090|0|0			18400	<i18n=29658>
3	64	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1105|0|0			18800	<i18n=29658>
3	65	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1119|0|0			19200	<i18n=29658>
3	66	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1133|0|0			19600	<i18n=29658>
3	67	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1148|0|0			20000	<i18n=29658>
3	68	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1162|0|0			20400	<i18n=29658>
3	69	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1177|0|0			20800	<i18n=29658>
3	70	10|12	400	6	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1227|0|0			21200	<i18n=29658>
3	71	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1240|0|0			21600	<i18n=29658>
3	72	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1253|0|0			22000	<i18n=29658>
3	73	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1265|0|0			22400	<i18n=29658>
3	74	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1278|0|0			22800	<i18n=29658>
3	75	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1291|0|0			23200	<i18n=29658>
3	76	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1304|0|0			23600	<i18n=29658>
3	77	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1317|0|0			24000	<i18n=29658>
3	78	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1329|0|0			24400	<i18n=29658>
3	79	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1342|0|0			24800	<i18n=29658>
3	80	10|12	400	7	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1387|0|0			25200	<i18n=29658>
3	81	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1398|0|0			25600	<i18n=29658>
3	82	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1409|0|0			26000	<i18n=29658>
3	83	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1421|0|0			26400	<i18n=29658>
3	84	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1432|0|0			26800	<i18n=29658>
3	85	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1443|0|0			27200	<i18n=29658>
3	86	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1454|0|0			27600	<i18n=29658>
3	87	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1465|0|0			28000	<i18n=29658>
3	88	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1477|0|0			28400	<i18n=29658>
3	89	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1488|0|0			28800	<i18n=29658>
3	90	10|12	400	8	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1527|0|0			29200	<i18n=29658>
3	91	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1537|0|0			29600	<i18n=29658>
3	92	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1546|0|0			30000	<i18n=29658>
3	93	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1556|0|0			30400	<i18n=29658>
3	94	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1565|0|0			30800	<i18n=29658>
3	95	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1575|0|0			31200	<i18n=29658>
3	96	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1585|0|0			31600	<i18n=29658>
3	97	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1594|0|0			32000	<i18n=29658>
3	98	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1604|0|0			32400	<i18n=29658>
3	99	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1613|0|0			32800	<i18n=29658>
3	100	10|12	400	9	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1647|0|0			33200	<i18n=29658>
3	101	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1655|0|0			33600	<i18n=29658>
3	102	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1663|0|0			34000	<i18n=29658>
3	103	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1671|0|0			34400	<i18n=29658>
3	104	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1679|0|0			34800	<i18n=29658>
3	105	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1687|0|0			35200	<i18n=29658>
3	106	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1695|0|0			35600	<i18n=29658>
3	107	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1703|0|0			36000	<i18n=29658>
3	108	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1711|0|0			36400	<i18n=29658>
3	109	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1719|0|0			36800	<i18n=29658>
3	110	10|12	400	10	3	200000	100000	100000	50000	3000	1	weaken_deadlystrike_v	1747|0|0			37200	<i18n=29658>
4	0	12|13	0	0	0						1	all_series_resist_v	17|0|0			200	<i18n=29657>
4	1	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	29|0|0			400	<i18n=29657>
4	2	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	41|0|0			600	<i18n=29657>
4	3	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	53|0|0			800	<i18n=29657>
4	4	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	65|0|0			1000	<i18n=29657>
4	5	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	77|0|0			1200	<i18n=29657>
4	6	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	89|0|0			1400	<i18n=29657>
4	7	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	101|0|0			1600	<i18n=29657>
4	8	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	113|0|0			1800	<i18n=29657>
4	9	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	125|0|0			2000	<i18n=29657>
4	10	12|13	200	0	2	200000	100000	100000	50000	2000	1	all_series_resist_v	167|0|0			2200	<i18n=29657>
4	11	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	178|0|0			2400	<i18n=29657>
4	12	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	189|0|0			2600	<i18n=29657>
4	13	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	201|0|0			2800	<i18n=29657>
4	14	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	212|0|0			3000	<i18n=29657>
4	15	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	223|0|0			3200	<i18n=29657>
4	16	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	234|0|0			3400	<i18n=29657>
4	17	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	245|0|0			3600	<i18n=29657>
4	18	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	257|0|0			3800	<i18n=29657>
4	19	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	268|0|0			4000	<i18n=29657>
4	20	12|13	200	1	2	200000	100000	100000	50000	2000	1	all_series_resist_v	307|0|0			4200	<i18n=29657>
4	21	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	323|0|0			4500	<i18n=29657>
4	22	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	338|0|0			4800	<i18n=29657>
4	23	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	354|0|0			5100	<i18n=29657>
4	24	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	369|0|0			5400	<i18n=29657>
4	25	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	385|0|0			5700	<i18n=29657>
4	26	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	401|0|0			6000	<i18n=29657>
4	27	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	416|0|0			6300	<i18n=29657>
4	28	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	432|0|0			6600	<i18n=29657>
4	29	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	447|0|0			6900	<i18n=29657>
4	30	12|13	300	2	2	200000	100000	100000	50000	2000	1	all_series_resist_v	502|0|0			7200	<i18n=29657>
4	31	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	516|0|0			7500	<i18n=29657>
4	32	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	531|0|0			7800	<i18n=29657>
4	33	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	545|0|0			8100	<i18n=29657>
4	34	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	560|0|0			8400	<i18n=29657>
4	35	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	574|0|0			8700	<i18n=29657>
4	36	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	588|0|0			9000	<i18n=29657>
4	37	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	603|0|0			9300	<i18n=29657>
4	38	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	617|0|0			9600	<i18n=29657>
4	39	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	632|0|0			9900	<i18n=29657>
4	40	12|13	300	3	2	200000	100000	100000	50000	2000	1	all_series_resist_v	682|0|0			10200	<i18n=29657>
4	41	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	695|0|0			10500	<i18n=29657>
4	42	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	708|0|0			10800	<i18n=29657>
4	43	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	722|0|0			11100	<i18n=29657>
4	44	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	735|0|0			11400	<i18n=29657>
4	45	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	748|0|0			11700	<i18n=29657>
4	46	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	761|0|0			12000	<i18n=29657>
4	47	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	774|0|0			12300	<i18n=29657>
4	48	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	788|0|0			12600	<i18n=29657>
4	49	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	801|0|0			12900	<i18n=29657>
4	50	12|13	300	4	2	200000	100000	100000	50000	2000	1	all_series_resist_v	847|0|0			13200	<i18n=29657>
4	51	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	863|0|0			13600	<i18n=29657>
4	52	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	879|0|0			14000	<i18n=29657>
4	53	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	895|0|0			14400	<i18n=29657>
4	54	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	911|0|0			14800	<i18n=29657>
4	55	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	927|0|0			15200	<i18n=29657>
4	56	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	943|0|0			15600	<i18n=29657>
4	57	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	959|0|0			16000	<i18n=29657>
4	58	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	975|0|0			16400	<i18n=29657>
4	59	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	991|0|0			16800	<i18n=29657>
4	60	12|13	400	5	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1047|0|0			17200	<i18n=29657>
4	61	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1061|0|0			17600	<i18n=29657>
4	62	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1076|0|0			18000	<i18n=29657>
4	63	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1090|0|0			18400	<i18n=29657>
4	64	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1105|0|0			18800	<i18n=29657>
4	65	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1119|0|0			19200	<i18n=29657>
4	66	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1133|0|0			19600	<i18n=29657>
4	67	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1148|0|0			20000	<i18n=29657>
4	68	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1162|0|0			20400	<i18n=29657>
4	69	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1177|0|0			20800	<i18n=29657>
4	70	12|13	400	6	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1227|0|0			21200	<i18n=29657>
4	71	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1240|0|0			21600	<i18n=29657>
4	72	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1253|0|0			22000	<i18n=29657>
4	73	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1265|0|0			22400	<i18n=29657>
4	74	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1278|0|0			22800	<i18n=29657>
4	75	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1291|0|0			23200	<i18n=29657>
4	76	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1304|0|0			23600	<i18n=29657>
4	77	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1317|0|0			24000	<i18n=29657>
4	78	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1329|0|0			24400	<i18n=29657>
4	79	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1342|0|0			24800	<i18n=29657>
4	80	12|13	400	7	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1387|0|0			25200	<i18n=29657>
4	81	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1398|0|0			25600	<i18n=29657>
4	82	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1409|0|0			26000	<i18n=29657>
4	83	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1421|0|0			26400	<i18n=29657>
4	84	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1432|0|0			26800	<i18n=29657>
4	85	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1443|0|0			27200	<i18n=29657>
4	86	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1454|0|0			27600	<i18n=29657>
4	87	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1465|0|0			28000	<i18n=29657>
4	88	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1477|0|0			28400	<i18n=29657>
4	89	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1488|0|0			28800	<i18n=29657>
4	90	12|13	400	8	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1527|0|0			29200	<i18n=29657>
4	91	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1537|0|0			29600	<i18n=29657>
4	92	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1546|0|0			30000	<i18n=29657>
4	93	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1556|0|0			30400	<i18n=29657>
4	94	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1565|0|0			30800	<i18n=29657>
4	95	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1575|0|0			31200	<i18n=29657>
4	96	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1585|0|0			31600	<i18n=29657>
4	97	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1594|0|0			32000	<i18n=29657>
4	98	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1604|0|0			32400	<i18n=29657>
4	99	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1613|0|0			32800	<i18n=29657>
4	100	12|13	400	9	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1647|0|0			33200	<i18n=29657>
4	101	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1655|0|0			33600	<i18n=29657>
4	102	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1663|0|0			34000	<i18n=29657>
4	103	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1671|0|0			34400	<i18n=29657>
4	104	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1679|0|0			34800	<i18n=29657>
4	105	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1687|0|0			35200	<i18n=29657>
4	106	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1695|0|0			35600	<i18n=29657>
4	107	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1703|0|0			36000	<i18n=29657>
4	108	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1711|0|0			36400	<i18n=29657>
4	109	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1719|0|0			36800	<i18n=29657>
4	110	12|13	400	10	3	200000	100000	100000	50000	3000	1	all_series_resist_v	1747|0|0			37200	<i18n=29657>
5	0	13|9	0	0	0						1	ignore_defense_v	17|0|0			200	<i18n=29476>
5	1	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	29|0|0			400	<i18n=29476>
5	2	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	41|0|0			600	<i18n=29476>
5	3	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	53|0|0			800	<i18n=29476>
5	4	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	65|0|0			1000	<i18n=29476>
5	5	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	77|0|0			1200	<i18n=29476>
5	6	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	89|0|0			1400	<i18n=29476>
5	7	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	101|0|0			1600	<i18n=29476>
5	8	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	113|0|0			1800	<i18n=29476>
5	9	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	125|0|0			2000	<i18n=29476>
5	10	13|9	200	0	2	200000	100000	100000	50000	2000	1	ignore_defense_v	167|0|0			2200	<i18n=29476>
5	11	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	178|0|0			2400	<i18n=29476>
5	12	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	189|0|0			2600	<i18n=29476>
5	13	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	201|0|0			2800	<i18n=29476>
5	14	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	212|0|0			3000	<i18n=29476>
5	15	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	223|0|0			3200	<i18n=29476>
5	16	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	234|0|0			3400	<i18n=29476>
5	17	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	245|0|0			3600	<i18n=29476>
5	18	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	257|0|0			3800	<i18n=29476>
5	19	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	268|0|0			4000	<i18n=29476>
5	20	13|9	200	1	2	200000	100000	100000	50000	2000	1	ignore_defense_v	307|0|0			4200	<i18n=29476>
5	21	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	323|0|0			4500	<i18n=29476>
5	22	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	338|0|0			4800	<i18n=29476>
5	23	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	354|0|0			5100	<i18n=29476>
5	24	13|9	300	2	2	200000	100000	100000	50000	2000	1	ignore_defense_v	369|0|0			5400	<i18n=29476>
